district,property_type,property_face,road_type,furnishing,municipality,ward_no,neighborhood,bedrooms,kitchens,bathrooms,living_rooms,parking,total_floors,total_price,land_size_aana,built_up_sqft,house_age,road_width_feet,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,college_m,public_transport_m,police_station_m,boudhanath_m,ring_road_m
Lalitpur,Residential,East,High Access,Unfurnished,Mahalaxmi,8,Lubhu,5.0,2.0,2.0,2.0,1.0,2.5,24000000.0,3.3,1129.42,2.0,13.0,300.0,10900.0,200.0,800.0,250.0,250.0,200.0,340.0,10200.0,1570.0
Lalitpur,Residential,West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,5.0,2.0,4.0,2.0,3.0,2.5,26000000.0,3.0,855.625,2.0,13.0,200.0,4000.0,50.0,300.0,200.0,200.0,50.0,400.0,12000.0,2050.0
Lalitpur,Residential,East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,4.0,2.0,4.0,2.0,2.0,2.5,18500000.0,3.0,855.625,2.0,13.0,300.0,5000.0,100.0,500.0,300.0,300.0,50.0,200.0,11000.0,2080.0
Lalitpur,Residential,East,High Access,Semi Furnished,Mahalaxmi,8,Lubhu,4.0,1.0,3.0,1.0,2.0,2.5,21000000.0,3.1,1026.75,2.0,16.0,300.0,5000.0,60.0,400.0,400.0,400.0,50.0,400.0,13000.0,140.0
Lalitpur,Residential,South,High Access,Unfurnished,Lalitpur,14,Dholahiti,5.0,1.0,3.0,2.0,5.0,2.5,120000000.0,16.0,1198.0,2.0,14.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Lalitpur,Residential,North-East,Low Access,Semi Furnished,Lalitpur,25,Bhaisepati,4.0,1.0,3.0,2.0,2.0,2.5,39000000.0,4.0,1026.75,3.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Lalitpur,Residential,South-East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,5.0,2.0,3.0,1.0,2.0,2.5,29500000.0,3.5,1026.75,2.0,13.0,200.0,4000.0,100.0,300.0,200.0,200.0,50.0,250.0,12000.0,3210.0
Lalitpur,Residential,West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,5.0,1.0,4.0,1.0,2.0,2.0,25000000.0,3.0,855.625,2.0,13.0,300.0,5000.0,100.0,300.0,250.0,250.0,50.0,400.0,13000.0,930.0
Lalitpur,Residential,North,Low Access,Unfurnished,Mahalaxmi,4,Mid_Zone,4.0,1.0,4.0,2.0,4.0,2.5,39500000.0,2.23,1197.88,2.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Lalitpur,Residential,East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,5.0,2.0,4.0,2.0,3.0,3.0,29000000.0,3.1,1026.75,2.0,13.0,3000.0,4500.0,100.0,600.0,200.0,200.0,50.0,500.0,11000.0,2450.0
Lalitpur,Residential,East,High Access,Full Furnished,Mahalaxmi,4,Imadol,7.0,2.0,5.0,2.0,2.0,3.0,39000000.0,4.5,1026.75,2.0,20.0,400.0,4000.0,100.0,200.0,300.0,300.0,80.0,600.0,12000.0,2810.0
Lalitpur,Residential,North-East,High Access,Full Furnished,Mahalaxmi,4,Imadol,5.0,2.0,4.0,2.0,2.0,2.5,37500000.0,4.2,1026.75,2.0,15.0,500.0,5000.0,100.0,600.0,300.0,300.0,100.0,700.0,13000.0,1050.0
Lalitpur,Residential,South-East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,5.0,2.0,4.0,2.0,2.0,2.5,26000000.0,3.0,855.625,2.0,13.0,400.0,4000.0,100.0,100.0,300.0,300.0,100.0,400.0,50.0,520.0
Lalitpur,Residential,North-East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,4.0,1.0,3.0,1.0,2.0,2.5,22500000.0,2.3,855.625,2.0,13.0,400.0,5000.0,100.0,400.0,300.0,300.0,100.0,900.0,50.0,460.0
Lalitpur,Residential,West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,2.0,2.5,26000000.0,3.3,1026.75,2.0,13.0,900.0,5000.0,100.0,300.0,400.0,400.0,100.0,400.0,12000.0,3610.0
Lalitpur,Residential,South-West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,2.0,3.0,32500000.0,4.2,1026.75,2.0,20.0,4000.0,6000.0,100.0,500.0,500.0,300.0,100.0,200.0,13000.0,3110.0
Lalitpur,Residential,East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,5.0,2.0,4.0,2.0,4.0,3.0,39000000.0,4.5,1026.75,2.0,20.0,700.0,6000.0,100.0,300.0,400.0,400.0,100.0,200.0,12000.0,640.0
Lalitpur,Residential,West,High Access,Unfurnished,Mahalaxmi,4,Premium_Zone,4.0,1.0,4.0,1.0,1.0,2.5,45000000.0,2.5,855.62,5.0,10.0,300.0,5000.0,200.0,1010.0,200.0,300.0,200.0,310.0,3400.0,1730.0
Lalitpur,Residential,East,High Access,Full Furnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,2.0,3.0,35500000.0,3.5,1197.88,2.0,13.0,600.0,5000.0,200.0,3300.0,500.0,500.0,300.0,680.0,3780.0,2700.0
Lalitpur,Residential,East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,2.0,3.0,27000000.0,3.3,1026.75,2.0,13.0,800.0,6000.0,100.0,100.0,200.0,300.0,100.0,400.0,13000.0,640.0
Lalitpur,Residential,East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,3.0,3.0,37500000.0,4.0,1026.75,2.0,13.0,800.0,5000.0,100.0,500.0,300.0,300.0,100.0,700.0,12000.0,3810.0
Lalitpur,Residential,North-West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,3.0,2.5,30000000.0,4.0,2399.0,2.0,23.0,400.0,5000.0,100.0,500.0,300.0,300.0,100.0,500.0,12000.0,4010.0
Lalitpur,Residential,South-East,High Access,Full Furnished,Mahalaxmi,4,Imadol,7.0,2.0,5.0,2.0,3.0,2.5,34000000.0,3.2,1026.75,2.0,26.0,1000.0,6000.0,100.0,800.0,500.0,500.0,100.0,600.0,13000.0,740.0
Lalitpur,Residential,North-East,High Access,Unfurnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,2.0,2.5,29000000.0,3.5,1026.75,2.0,13.0,800.0,6000.0,100.0,200.0,300.0,300.0,100.0,600.0,13000.0,1020.0
Lalitpur,Residential,North-East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,2.0,2.5,25000000.0,3.0,855.625,2.0,13.0,1000.0,6000.0,100.0,200.0,300.0,300.0,50.0,400.0,13000.0,640.0
Lalitpur,Commercial,West,High Access,Semi Furnished,Mahalaxmi,4,Premium_Zone,4.0,1.0,4.0,1.0,1.0,5.5,300000000.0,10.0,855.62,5.0,26.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Lalitpur,Residential,North-East,High Access,Unfurnished,Mahalaxmi,4,Imadol,6.0,2.0,4.0,2.0,2.0,3.5,26000000.0,3.1,1026.75,2.0,13.0,800.0,5000.0,100.0,200.0,400.0,400.0,100.0,700.0,12000.0,3810.0
Lalitpur,Residential,South,High Access,Unfurnished,Mahalaxmi,4,Imadol,6.0,2.0,5.0,2.0,2.0,3.5,33500000.0,3.1,1026.75,2.0,13.0,800.0,5000.0,100.0,200.0,400.0,400.0,100.0,200.0,12000.0,3610.0
Lalitpur,Residential,South-East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,5.0,2.0,2.0,2.5,26500000.0,3.3,1026.75,2.0,13.0,1000.0,5000.0,100.0,200.0,600.0,500.0,100.0,500.0,12000.0,3030.0
Lalitpur,Residential,West,High Access,Full Furnished,Mahalaxmi,4,Imadol,6.0,2.0,5.0,2.0,2.0,3.5,42500000.0,4.2,1026.75,2.0,16.0,1000.0,6000.0,200.0,1000.0,200.0,300.0,100.0,800.0,12000.0,520.0
Lalitpur,Commercial,West,Low Access,Unfurnished,Lalitpur,17,Gwarko,6.0,1.0,3.5,1.5,5.0,2.5,95000000.0,9.2,1197.88,10.0,52.0,50.0,4000.0,50.0,2000.0,400.0,300.0,50.0,400.0,10000.0,490.0
Lalitpur,Residential,South-West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,11.0,2.0,6.0,3.0,3.0,3.5,26000000.0,3.5,1026.75,2.0,13.0,800.0,6000.0,100.0,300.0,300.0,200.0,100.0,800.0,13000.0,620.0
Lalitpur,Residential,East,High Access,Full Furnished,Mahalaxmi,4,Imadol,5.0,1.0,4.0,1.0,2.0,3.0,32500000.0,3.1,1026.75,2.0,15.0,1000.0,5000.0,100.0,700.0,50.0,400.0,100.0,100.0,13000.0,1120.0
Lalitpur,Residential,East,Low Access,Unfurnished,Kathmandu,5,Balkumari,6.5,1.0,2.5,1.0,1.0,3.0,45000000.0,3.75,1026.735,18.0,20.0,500.0,3500.0,100.0,1000.0,400.0,200.0,50.0,100.0,9000.0,150.0
Lalitpur,Residential,North,High Access,Full Furnished,Lalitpur,14,Dholahiti,5.0,1.0,6.0,2.0,3.0,2.0,49000000.0,5.0,1198.0,2.0,13.0,1000.0,7000.0,50.0,700.0,400.0,400.0,50.0,50.0,13000.0,400.0
Lalitpur,Residential,South-East,High Access,Semi Furnished,Mahalaxmi,4,Imadol,5.0,1.0,4.0,1.0,2.0,3.0,27500000.0,3.5,1026.75,2.0,13.0,900.0,5000.0,100.0,400.0,300.0,400.0,100.0,700.0,11000.0,2260.0
Lalitpur,Residential,West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,5.0,2.0,3.0,3.0,23500000.0,3.0,855.625,2.0,16.0,1000.0,6000.0,200.0,400.0,400.0,400.0,100.0,1000.0,12000.0,920.0
Lalitpur,Residential,South-West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,1.0,4.0,1.0,3.0,3.0,27500000.0,3.1,1026.75,2.0,16.0,900.0,5000.0,100.0,800.0,300.0,300.0,100.0,700.0,12000.0,4010.0
Lalitpur,Residential,West,High Access,Semi Furnished,Lalitpur,4,Hattiban,5.0,1.0,4.0,1.0,3.0,3.5,32000000.0,4.0,1112.315,2.0,13.0,1000.0,5000.0,100.0,1000.0,500.0,500.0,100.0,1000.0,13000.0,1100.0
Lalitpur,Residential,South-East,High Access,Full Furnished,Mahalaxmi,4,Imadol,7.0,2.0,5.0,2.0,2.0,3.0,28000000.0,4.2,1026.75,2.0,20.0,1000.0,5000.0,100.0,1000.0,300.0,400.0,200.0,1000.0,12000.0,3210.0
Lalitpur,Residential,North,High Access,Full Furnished,Mahalaxmi,4,Imadol,6.0,2.0,5.0,2.0,2.0,3.5,39500000.0,4.1,1026.75,2.0,16.0,1000.0,5000.0,100.0,800.0,200.0,200.0,150.0,1000.0,13000.0,1100.0
Lalitpur,Residential,South,High Access,Unfurnished,Mahalaxmi,4,Imadol,7.0,1.0,5.0,3.0,3.0,3.5,32000000.0,3.2,1026.75,2.0,20.0,1000.0,4000.0,100.0,800.0,300.0,200.0,100.0,500.0,12000.0,3210.0
Lalitpur,Residential,West,High Access,Semi Furnished,Mahalaxmi,4,Imadol,5.0,2.0,4.0,1.0,2.0,3.0,32500000.0,3.2,1026.75,2.0,13.0,1000.0,5000.0,100.0,1000.0,100.0,200.0,100.0,1000.0,12000.0,3210.0
Lalitpur,Residential,South,High Access,Semi Furnished,Mahalaxmi,4,Imadol,6.0,2.0,5.0,2.0,2.0,3.5,29000000.0,3.1,1026.75,2.0,13.0,1000.0,5000.0,100.0,1500.0,100.0,200.0,100.0,1000.0,12000.0,3190.0
Lalitpur,Semi-commercial,South,High Access,Unfurnished,Godawari,3,Godawari,5.0,2.0,4.0,1.0,1.0,2.5,150000000.0,50.0,2053.5,16.0,22.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Lalitpur,Residential,East,High Access,Semi Furnished,Lalitpur,17,Gwarko,6.0,1.0,3.5,1.5,5.0,2.5,50000000.0,8.75,1197.88,10.0,10.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Lalitpur,Residential,East,High Access,Semi Furnished,Lalitpur,1,Bhaisepati,5.0,1.0,4.0,1.0,2.0,3.5,55000000.0,5.0,1026.75,2.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Lalitpur,Residential,East,High Access,Semi Furnished,Lalitpur,25,Bhaisepati,7.0,2.0,4.0,2.0,3.0,3.5,75000000.0,7.0,1711.25,2.0,13.0,1046.7625523012553,6408.157488419969,235.14698795180723,2009.0114526823388,351.83984589983487,676.6095054592164,246.62772585669782,622.2681787858572,7701.352813852814,2700.7269155206286
Bhaktapur,Residential,South,Low Access,Unfurnished,Madhyapur Thimi,3,Bode,4.0,2.0,2.0,2.0,5.0,2.0,16500000.0,4.0,1950.0,1.0,13.0,2000.0,4600.0,400.0,2600.0,500.0,2000.0,200.0,600.0,5700.0,5000.0
Bhaktapur,Residential,East,Low Access,Full Furnished,Madhyapur Thimi,2,Gatthaghar,9.0,2.0,7.0,2.0,5.0,4.5,41000000.0,4.0,4800.0,1.0,20.0,4000.0,6000.0,300.0,3000.0,400.0,2000.0,200.0,1000.0,12000.0,2500.0
Bhaktapur,Residential,South,Low Access,Unfurnished,Suryabinayak,8,Sipadol,5.0,1.0,3.0,1.0,1.0,2.5,16500000.0,3.0,1820.63,1.0,13.0,2300.0,15000.0,1000.0,6200.0,1000.0,3000.0,200.0,1000.0,14300.0,12000.0
Bhaktapur,Residential,South,Low Access,Unfurnished,Changunarayan,8,Sudal,2.0,1.0,1.0,1.0,1.0,1.0,13500000.0,4.0,945.78,2.0,13.0,3400.0,16000.0,3000.0,8300.0,500.0,3000.0,200.0,300.0,14700.0,20000.0
Bhaktapur,Residential,West,Low Access,Unfurnished,Suryabinayak,2,Balkot,4.0,3.0,3.0,3.0,1.0,3.0,24000000.0,3.37,1026.75,6.0,13.0,1500.0,5000.0,560.0,2000.0,570.0,800.0,500.0,620.0,11000.0,3400.0
Bhaktapur,Residential,South,High Access,Semi Furnished,Suryabinayak,5,Radhe Radhe,4.0,1.0,5.0,1.0,1.0,3.5,39000000.0,3.87,3085.6,4.0,20.0,1500.0,9000.0,700.0,800.0,1000.0,1000.0,800.0,800.0,7000.0,12000.0
Bhaktapur,Commercial,West,High Access,Unfurnished,Suryabinayak,3,Madhyapur Thimi,6.0,4.0,6.0,2.0,1.0,4.5,40000000.0,7.37,107.4,14.0,20.0,500.0,8000.0,240.0,1500.0,230.0,220.0,370.0,440.0,14000.0,3020.0
Bhaktapur,Residential,North-East,High Access,Full Furnished,Suryabinayak,3,Balkot,7.0,2.0,7.0,2.0,4.0,3.0,90000000.0,11.5,3407.0,5.0,24.0,1000.0,8500.0,558.0,2500.0,500.0,500.0,200.0,640.0,15000.0,3030.0
Bhaktapur,Residential,South-West,Low Access,Semi Furnished,Changunarayan,8,Bhaktapur,2.0,1.0,1.0,1.0,1.0,1.0,18000000.0,4.25,760.0,4.0,20.0,2000.0,14000.0,960.0,6000.0,780.0,2000.0,50.0,790.0,20000.0,5210.0
Bhaktapur,Residential,North-West,High Access,Semi Furnished,Changunarayan,2,Duwakot,6.0,1.0,4.0,2.0,2.0,3.5,31000000.0,5.0,2785.91,8.0,20.0,1500.0,12000.0,500.0,3500.0,500.0,2000.0,200.0,500.0,12300.0,15000.0
Bhaktapur,Residential,North-East,High Access,Semi Furnished,Suryabinayak,3,Dadhikot,5.0,1.0,3.0,1.0,1.0,2.5,23500000.0,3.25,1812.0,1.0,13.0,1500.0,8000.0,300.0,2000.0,100.0,900.0,300.0,400.0,15000.0,6500.0
Bhaktapur,Residential,South,High Access,Full Furnished,Madhyapur Thimi,4,Sanothimi,6.0,2.0,5.0,3.0,2.0,3.0,39900000.0,5.0,4141.0,2.0,13.0,1000.0,5000.0,218.0,3000.0,310.0,290.0,300.0,500.0,8000.0,4600.0
Bhaktapur,Residential,South,Low Access,Semi Furnished,Changunarayan,7,Kharipati,3.0,1.0,2.0,2.0,1.0,2.0,17500000.0,3.87,1609.14,4.0,20.0,3100.0,15000.0,2000.0,7200.0,2000.0,2000.0,200.0,1000.0,14700.0,20000.0
Bhaktapur,Residential,South-West,Low Access,Semi Furnished,Madhyapur Thimi,9,Bhaktapur,7.0,3.0,5.0,3.0,2.0,3.5,39000000.0,5.37,1000.0,7.0,20.0,500.0,5000.0,200.0,500.0,500.0,500.0,200.0,500.0,10000.0,8000.0
Bhaktapur,Residential,South-West,Low Access,Full Furnished,Suryabinayak,4,Madhyapur Thimi,4.0,2.0,4.0,2.0,1.0,2.5,23500000.0,3.25,2018.41,1.0,20.0,1000.0,8200.0,1000.0,2100.0,500.0,500.0,500.0,1000.0,9200.0,12000.0
Bhaktapur,Residential,South-East,High Access,Semi Furnished,Bhaktapur,1,Sallaghari,13.0,1.0,3.0,1.0,1.0,3.5,30000000.0,3.75,3395.86,4.0,20.0,2500.0,10000.0,500.0,1000.0,500.0,1000.0,1000.0,1000.0,8400.0,15000.0
Bhaktapur,Residential,North,High Access,Semi Furnished,Madhyapur Thimi,5,Sanothimi,5.0,2.0,3.0,2.0,1.0,3.0,29000000.0,3.0,216.825,2.0,20.0,2000.0,3000.0,300.0,3000.0,500.0,500.0,300.0,720.0,12000.0,3500.0
Bhaktapur,Residential,South-West,High Access,Unfurnished,Changunarayan,2,Duwakot,7.0,1.0,3.0,1.0,1.0,2.5,18000000.0,3.0,1490.29,7.0,13.0,400.0,8000.0,200.0,1000.0,300.0,500.0,50.0,800.0,16000.0,6500.0
Bhaktapur,Residential,West,Low Access,Semi Furnished,Suryabinayak,7,Suryabinayak,6.0,3.0,4.0,3.0,1.0,3.5,35000000.0,5.0,1026.75,9.0,13.0,1000.0,12000.0,238.0,4000.0,400.0,1000.0,400.0,460.0,16000.0,7000.0
Bhaktapur,Commercial,North-West,High Access,Semi Furnished,Suryabinayak,10,Suryabinayak,5.0,1.0,6.0,1.0,3.0,2.0,41500000.0,8.31,3849.27,8.0,40.0,5000.0,16000.0,500.0,8000.0,3000.0,3000.0,50.0,1000.0,13400.0,22000.0
Bhaktapur,Residential,South,High Access,Unfurnished,Suryabinayak,8,Suryabinayak,6.0,2.0,3.0,2.0,1.0,2.5,24000000.0,4.0,2507.0,4.0,13.0,2000.0,12000.0,200.0,3000.0,520.0,1000.0,800.0,800.0,18000.0,6600.0
Bhaktapur,Residential,South,High Access,Unfurnished,Suryabinayak,5,Suryabinayak,11.0,2.0,4.0,1.0,1.0,3.5,17500000.0,2.81,1870.8,14.0,13.0,2000.0,11000.0,200.0,2800.0,1000.0,2000.0,500.0,500.0,9280.0,15000.0
Bhaktapur,Residential,North-West,Low Access,Semi Furnished,Changunarayan,8,Sudal,8.0,2.0,3.0,1.0,1.0,2.5,19000000.0,3.0,2016.78,1.0,13.0,3100.0,16000.0,3000.0,8100.0,2000.0,3000.0,500.0,2000.0,14700.0,20000.0
Bhaktapur,Residential,South-West,Low Access,Semi Furnished,Changunarayan,1,Outskirt_Zone,6.0,2.0,3.0,3.0,1.0,2.5,25000000.0,4.0,2927.59,4.0,10.0,2500.0,12000.0,500.0,2300.0,500.0,1000.0,800.0,800.0,8000.0,8000.0
Bhaktapur,Residential,North-West,High Access,Semi Furnished,Madhyapur Thimi,3,Madhyapur Thimi,6.0,2.0,4.0,3.0,1.0,2.5,25000000.0,4.0,1437.1799999999998,8.0,16.0,400.0,8000.0,200.0,2000.0,200.0,200.0,500.0,400.0,14000.0,5000.0
Bhaktapur,Residential,South-West,High Access,Full Furnished,Suryabinayak,8,Balkot,6.0,1.0,6.0,1.0,2.0,2.5,70000000.0,13.0,3407.0,6.0,20.0,500.0,6700.0,100.0,3000.0,100.0,100.0,240.0,100.0,12000.0,3000.0
Bhaktapur,Residential,North-East,Low Access,Unfurnished,Changunarayan,2,Duwakot,1.0,1.0,1.0,1.0,4.0,1.0,14500000.0,3.75,835.0,1.0,16.0,6100.0,13000.0,500.0,5100.0,1000.0,3000.0,50.0,500.0,13000.0,10000.0
Bhaktapur,Residential,West,High Access,Semi Furnished,Madhyapur Thimi,3,Gatthaghar,5.0,2.0,3.0,2.0,1.0,2.5,35000000.0,1.0,1800.0,9.0,16.0,600.0,4000.0,300.0,1900.0,200.0,300.0,300.0,300.0,10000.0,2100.0
Bhaktapur,Residential,South-East,Low Access,Full Furnished,Suryabinayak,1,Sirutar,4.0,2.0,3.0,2.0,1.0,2.5,23000000.0,3.0,1026.75,2.0,13.0,3000.0,9000.0,300.0,5000.0,300.0,3000.0,200.0,1000.0,15000.0,6000.0
Bhaktapur,Residential,North-East,High Access,Semi Furnished,Suryabinayak,2,Balkot,7.0,2.0,5.0,2.0,3.0,3.5,55000000.0,8.0,2362.83,4.0,16.0,1000.0,4000.0,200.0,3000.0,50.0,1000.0,600.0,500.0,10000.0,2400.0
Bhaktapur,Residential,North-East,High Access,Unfurnished,Madhyapur Thimi,7,Sanothimi,3.0,2.0,2.0,2.0,4.0,2.0,22000000.0,3.75,1550.0,2.0,13.0,1500.0,5000.0,400.0,2000.0,200.0,300.0,200.0,500.0,8000.0,4000.0
Bhaktapur,Residential,South,Low Access,Semi Furnished,Changunarayan,8,Sudal,5.0,2.0,3.0,1.0,1.0,2.5,16000000.0,3.25,2133.28,1.0,20.0,6300.0,19000.0,2000.0,11000.0,2000.0,3000.0,100.0,3000.0,13400.0,25000.0
Bhaktapur,Residential,East,High Access,Semi Furnished,Suryabinayak,8,Balkot,2.0,1.0,1.0,1.0,1.0,1.0,30000000.0,5.0,943.375,10.0,20.0,2000.0,10000.0,200.0,3000.0,300.0,1000.0,1000.0,500.0,16000.0,8500.0
Bhaktapur,Residential,North-East,High Access,Full Furnished,Suryabinayak,3,Balkot,5.0,2.0,4.0,2.0,4.0,3.0,40000000.0,9.0,3407.0,10.0,13.0,2000.0,10000.0,200.0,3000.0,400.0,1000.0,1000.0,500.0,16000.0,8500.0
Bhaktapur,Residential,East,High Access,Full Furnished,Suryabinayak,5,Sallaghari,5.0,2.0,4.0,1.0,1.0,2.5,29500000.0,4.31,3395.86,10.0,16.0,500.0,8000.0,200.0,1000.0,300.0,500.0,300.0,300.0,14000.0,6500.0
Bhaktapur,Residential,North-East,High Access,Unfurnished,Madhyapur Thimi,8,Bode,4.0,1.0,3.0,1.0,5.0,2.5,25000000.0,3.25,2042.88,6.0,26.0,2500.0,4500.0,400.0,2500.0,500.0,500.0,350.0,400.0,5500.0,4000.0
Bhaktapur,Residential,South-West,High Access,Unfurnished,Suryabinayak,6,Suryabinayak,3.0,1.0,3.0,1.0,5.0,2.5,21000000.0,3.25,2000.0,10.0,13.0,2000.0,11000.0,200.0,3000.0,300.0,2000.0,150.0,1000.0,13000.0,9000.0
Bhaktapur,Residential,East,High Access,Semi Furnished,Suryabinayak,4,Madhyapur Thimi,6.0,2.0,4.0,2.0,6.0,2.5,34500000.0,5.0,2884.85,4.0,10.0,2000.0,7900.0,400.0,2100.0,300.0,300.0,50.0,400.0,11000.0,6800.0
Bhaktapur,Residential,West,Low Access,Unfurnished,Madhyapur Thimi,4,Dadhikot,6.0,2.0,5.0,2.0,2.0,2.5,25000000.0,3.75,1300.3,5.0,13.0,500.0,8000.0,300.0,2600.0,300.0,500.0,100.0,300.0,14000.0,5400.0
Bhaktapur,Residential,West,Low Access,Unfurnished,Madhyapur Thimi,4,Dadhikot,6.0,2.0,4.0,2.0,2.0,2.5,25000000.0,3.5,1283.0,2.0,13.0,500.0,8000.0,300.0,2600.0,300.0,500.0,100.0,300.0,14000.0,5400.0
Bhaktapur,Residential,North,High Access,Semi Furnished,Suryabinayak,8,Suryabinayak,7.0,1.0,2.0,2.0,1.0,2.5,18000000.0,1.0,718.0,1.0,13.0,2000.0,11000.0,100.0,3000.0,100.0,2000.0,600.0,600.0,13000.0,9000.0
Bhaktapur,Residential,South-East,Low Access,Unfurnished,Suryabinayak,8,Suryabinayak,12.0,1.0,4.0,1.0,1.0,3.5,25000000.0,4.0,1369.0,14.0,18.0,2000.0,12000.0,200.0,5000.0,100.0,500.0,500.0,500.0,18000.0,10000.0
Bhaktapur,Semi-commercial,North,Low Access,Unfurnished,Suryabinayak,1,Sirutar,4.0,1.0,3.0,1.0,1.0,2.5,13500000.0,4.5,1625.0,7.0,18.0,2500.0,11000.0,300.0,1900.0,300.0,2000.0,300.0,300.0,17000.0,8000.0
Bhaktapur,Commercial,East,High Access,Unfurnished,Madhyapur Thimi,2,Sanothimi,6.0,2.0,3.0,2.5,2.0,7.0,70000000.0,8.0,2500.0,1.0,20.0,100.0,200.0,180.0,520.0,400.0,400.0,100.0,230.0,1440.0,50.0
Bhaktapur,Residential,West,Low Access,Semi Furnished,Changunarayan,3,Duwakot,2.0,1.0,1.0,1.0,1.0,1.0,12000000.0,3.5,1197.87,3.0,10.0,3500.0,14500.0,2000.0,6000.0,2000.0,3000.0,200.0,2000.0,15600.0,19000.0
Bhaktapur,Residential,East,High Access,Full Furnished,Madhyapur Thimi,2,Sanothimi,5.0,1.0,8.0,2.0,3.0,3.5,65000000.0,7.0,1550.0,3.0,13.0,2000.0,7500.0,200.0,4000.0,200.0,400.0,100.0,300.0,9000.0,3800.0
Bhaktapur,Residential,South-East,Low Access,Semi Furnished,Madhyapur Thimi,3,Radhe Radhe,5.0,1.0,3.0,2.0,1.0,2.0,26000000.0,4.0,2000.0,7.0,20.0,2000.0,9000.0,1000.0,1000.0,100.0,1000.0,300.0,1000.0,8700.0,13000.0
Bhaktapur,Residential,North,High Access,Semi Furnished,Suryabinayak,5,Katunje,1.0,1.0,1.0,1.0,1.0,1.0,16500000.0,3.62,789.13,1.0,13.0,2000.0,10000.0,500.0,2000.0,1000.0,2000.0,200.0,300.0,8880.0,14000.0
Bhaktapur,Residential,North-East,Low Access,Semi Furnished,Changunarayan,7,Kharipati,5.0,1.0,3.0,2.0,3.0,3.0,26500000.0,6.25,2700.0,8.0,13.0,2000.0,14000.0,500.0,7800.0,2000.0,2000.0,200.0,300.0,21000.0,11500.0
Bhaktapur,Residential,South-East,High Access,Semi Furnished,Changunarayan,2,Duwakot,8.0,1.0,4.0,1.0,2.0,2.5,57400000.0,11.0,3500.0,17.0,22.0,50.0,11000.0,50.0,2500.0,200.0,200.0,50.0,500.0,18000.0,8000.0
Bhaktapur,Residential,South-West,Low Access,Semi Furnished,Suryabinayak,8,Suryabinayak,5.0,1.0,4.0,1.0,2.0,3.5,19900000.0,6.0,1962.0,2.0,16.0,1000.0,13000.0,200.0,6000.0,200.0,2000.0,500.0,500.0,20000.0,10000.0
Bhaktapur,Residential,West,High Access,Semi Furnished,Suryabinayak,8,Suryabinayak,5.0,2.0,3.0,1.0,1.0,3.0,29500000.0,3.25,1112.31,6.0,20.0,1000.0,12000.0,200.0,3000.0,100.0,1000.0,800.0,800.0,18000.0,8000.0
