category,location_raw,district,neighborhood,road_type,land_size_aana,price_per_aana,calculated_total_price,is_price_suspect,is_price_outlier,is_rate_outlier,is_large_plot,road_width_feet,is_wide_road,facing,source,price_segment
land,"खड्का भद्रकाली, बूढानीलकण्ठ, बूढानीलकण्ठ नगरपालिका, काठमाडौं जिल्ला",Kathmandu,High_Zone,Mid Access,20.0,6400000.0,128000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Itaiti, Godawari-9, Lalitpur, Bagmati Pradesh",Lalitpur,Itaiti,High Access,4.0,675000.0,2700000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"बूढानीलकण्ठ, बूढानीलकण्ठ नगरपालिका, काठमाडौं जिल्ला",Kathmandu,बूढानीलकण्ठ,Mid Access,40.0,5800000.0,232000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Balkot-Biruwa Road, Sirutar, Suryabinayak, Suryabinayak Municipality, Bhaktapur",Bhaktapur,Balkot,Mid Access,5.0,3050000.0,15250000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Tarakeshwor-5, Kathmandu, Bagmati Pradesh",Kathmandu,Tarakeshwor,High Access,4.81,4800000.0,23088000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Aama Ko Achar Homemade, Chandragiri-8, Kathmandu",Kathmandu,Budget_Zone,Unknown,50.0,2200000.0,123200000.0,False,False,False,True,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Budhanilkantha, Budhanilakantha-2, Kathmandu",Kathmandu,Budhanilkantha,High Access,27.0,6500000.0,175500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Hattigauda, Golphutar Main Sadak, Budhanilakantha-7, Kathmandu",Kathmandu,Hattigauda,High Access,15.0,5000000.0,75000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Jhor Waterfall., Tarakeshwor-1, Kathmandu",Kathmandu,Jhor Waterfall.,High Access,5.0,2200000.0,11000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Chapali Ghumti, Golphutar Main Sadak, Budhanilakantha-4, Kathmandu",Kathmandu,Chapali Ghumti,High Access,8.0,4500000.0,36000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"मगर गाउ, Madhyapur Thimi-2, Bhaktapur, Bagmati Pradesh",Bhaktapur,Mid_Zone,High Access,5.9375,3800000.0,22562500.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chalnakhel Phc, Dakshinkali-1, Kathmandu",Kathmandu,Outskirt_Zone,Unknown,40.5,1500000.0,60750000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Kirtipur, Ajaya Marga, Kirtipur-6, Kathmandu",Kathmandu,Kirtipur,Unknown,9.5,7000000.0,66500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Jhamsikhel, Lalitpur-3, Lalitpur",Lalitpur,Jhamsikhel,High Access,22.0,12500000.0,275000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Jhamsikhel, Lalitpur-3, Lalitpur",Lalitpur,Jhamsikhel,High Access,7.0,20000000.0,140000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Bakhundole, Lalitpur-1, Lalitpur",Lalitpur,Bakhundole,Unknown,12.0,15500000.0,186000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Kanchanbasti Pasal, Satungal Road, Chandragiri-10, Kathmandu",Kathmandu,Budget_Zone,Unknown,9.0,3100000.0,27900000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Taa Lan Marg Dakshin, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Budget_Zone,Mid Access,4.0,3700000.0,14800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chundevi Tole Sadak, Changunarayan-9, Bhaktapur, Bagmati Pradesh",Bhaktapur,High_Zone,High Access,3.3,9000000.0,29700000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Mohan Chok, Kathmandu-24, Kathmandu, Bagmati Pradesh",Kathmandu,Premium_Zone,Unknown,9.99853907962016,19000000.0,189972242.51278305,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Nagarjun Municipality, Kathmandu",Kathmandu,Nagarjun,High Access,32.0,1300000.0,41600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Dillibazar Sadak, Kalikasthan, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Premium_Zone,High Access,22.0,14000000.0,308000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Bakhundol, Lalitpur-2, Lalitpur, Bagmati Pradesh",Lalitpur,Bakhundol,High Access,4.0,3500000.0,14000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Sainbu, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Sainbu,High Access,4.0,5200000.0,20800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Manjushree Marg-1, Kathmandu-15, Kathmandu, Bagmati Pradesh",Kathmandu,Budget_Zone,High Access,4.0,3000000.0,12000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Manjushree Marg-1, Kathmandu-15, Kathmandu, Bagmati Pradesh",Kathmandu,Budget_Zone,High Access,4.0,3600000.0,14400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Anamnagar Stop, टङ्कप्रसाद सडक, Kathmandu-29, Kathmandu",Kathmandu,High_Zone,High Access,5.75,9800000.0,56350000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Tinkune Gairigaun, Kathmandu-14, Kathmandu",Kathmandu,High_Zone,Unknown,13.0,7000000.0,91000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"St. Davis Academy, Sir Raj Bahadur Road, Ananda Nagar, Mahankal, Budhanilkantha Municipality, Kathmandu",Kathmandu,High_Zone,Unknown,4.1,7000000.0,28700000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Bhaisepati, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Bhaisepati,High Access,8.0,4500000.0,36000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dynamic Public School, गुसिगाल मार्ग, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,High_Zone,Low Access,4.0,6200000.0,24800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kalimati, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Kalimati,Low Access,8.0,6500000.0,52000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dahachowk Bridge, Chandragiri-12, Kathmandu",Kathmandu,High_Zone,High Access,4.0,14900000.0,59600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Bijay Marg, Kalimati, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Kalimati,Mid Access,6.0,6700000.0,40200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Kathmandu Metropolitan City, Kathmandu",Kathmandu,Mid_Zone,Mid Access,10.0,6500000.0,65000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Spark Health Homes Hospital, Ganeshman Singh Road, Kalimati, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Kalimati,High Access,8.0,17500000.0,140000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Dhaksi Futsal, Chandragiri-8, Kathmandu",Kathmandu,Dhaksi Futsal,Unknown,4.0,2500000.0,10000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"The Steaming Pitcher, Dhapasi Marg, Kathmandu-3, Kathmandu",Kathmandu,High_Zone,High Access,5.0,7000000.0,35000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Samakhushi Chowk, Tokha-10, Kathmandu, Bagmati Pradesh",Kathmandu,Tokha,High Access,4.0,6500000.0,26000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"153/91 Chautara- Harishiddi Marg, Chautara Tole, Lalitpur-24, Lalitpur, Bagmati Pradesh",Lalitpur,Mid_Zone,Low Access,4.0,4500000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Thaiba Christian church, Godawari-14, Lalitpur, Bagmati Pradesh",Lalitpur,Budget_Zone,Mid Access,4.0,3500000.0,14000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Damaitar, Godawari-1, Lalitpur, Bagmati Pradesh",Lalitpur,Budget_Zone,Mid Access,4.0,3500000.0,14000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Hattigauda Chowk, Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,3.0,3500000.0,10500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dibeshwory Party Palace, Madhyapur Thimi-1, Bhaktapur",Bhaktapur,High_Zone,High Access,3.2,7000000.0,22400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Hattigauda Chowk, Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,High Access,20.0,4600000.0,92000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"F1 soft Tower, Lalitpur-3, Lalitpur",Lalitpur,Budget_Zone,High Access,8.0,2535000.0,20280000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Hattigauda Chowk, Budhanilakantha-8, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,Mid Access,4.0,5600000.0,22400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budhanilkantha, Budhanilakantha-2, Kathmandu",Kathmandu,Budhanilkantha,Low Access,10.0,3600000.0,36000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Budanilkantha, Budhanilakantha-1, Kathmandu",Kathmandu,Budhanilkantha,High Access,7.0,4000000.0,28000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bafal, Tahachal Marg, Kathmandu-13, Kathmandu",Kathmandu,Bafal,Unknown,4.5,6500000.0,29250000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chundevi, Kathmandu-15, Kathmandu",Kathmandu,Chundevi,High Access,4.0,6300000.0,25200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Chundevi, Kathmandu-15, Kathmandu",Kathmandu,Chundevi,High Access,6.0,7000000.0,42000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Chundevi, Kathmandu-15, Kathmandu",Kathmandu,Chundevi,High Access,12.0,7000000.0,84000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Gahana Pokhari, Amar Chitrakar Marg, Kathmandu-15, Kathmandu",Kathmandu,High_Zone,High Access,4.0,8200000.0,32800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Bhangal , Valley Public School, Budhanilakantha-8, Kathmandu",Kathmandu,Bhangal,High Access,3.0,3500000.0,10500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bhangal , Valley Public School, Budhanilakantha-8, Kathmandu",Kathmandu,Bhangal,High Access,4.0,4400000.0,17600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Jharuwarasi, Godawari-13, Lalitpur, Bagmati Pradesh",Lalitpur,Jharuwarasi,Low Access,3.0,2300000.0,6900000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Chhampi, Godawari-9, Lalitpur",Lalitpur,Chhampi,Unknown,8.0,500000.0,4000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Budhanikantha Entry Gate, Budhanilakantha-3, Kathmandu",Kathmandu,Budget_Zone,Low Access,4.0,2700000.0,10800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Bhaisepati, Lalitpur, Lalitpur-18, Lalitpur",Lalitpur,Bhaisepati,Unknown,5.0,5000000.0,25000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bhaisepati, Lalitpur, Lalitpur-18, Lalitpur",Lalitpur,Bhaisepati,Unknown,18.0,4300000.0,77400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bhaisepati, Lalitpur, Lalitpur-18, Lalitpur",Lalitpur,Bhaisepati,Unknown,3.1,4500000.0,13950000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bamboo House Newari Khaja Ghar, Kirtipur-6, Kathmandu",Kathmandu,Mid_Zone,High Access,8.0,5990000.0,47920000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Balkot, Madhyapur Thimi-5, Bhaktapur",Bhaktapur,Balkot,High Access,4.0,4400000.0,17600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Phaikhel Marg, Ekantakuna, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Ekantakuna,High Access,8.0,11500000.0,92000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Lalitpur,High Access,22.0,12500000.0,275000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Lalitpur,Mid Access,16.0,5200000.0,83200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Mahalaxmi Municipality Ward 9 Office, Lamatar, Mahalaxmi-9, Lalitpur",Lalitpur,Lamatar,Low Access,6.0,2200000.0,13200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Durganagar Colony, Sukraraj Marg, Nagarjun-9, Kathmandu",Kathmandu,Mid_Zone,High Access,9.0,5200000.0,46800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Ratamakai Chowk, ग्वार्को-लामाटार सडक, Mahalaxmi-1, Lalitpur, Bagmati Pradesh",Lalitpur,Gwarko,High Access,14.0,5600000.0,78400000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Sakhu Prahari Stason - साखु प्रहरी स्टेसन, Sankhu Road, Shankharapur-6, Kathmandu",Kathmandu,Outskirt_Zone,High Access,6.0,1800000.0,10800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"kapurchowk road, Budhanilakantha-4, Kathmandu, Bagmati Pradesh",Kathmandu,Budhanilkantha,High Access,8.0,4200000.0,33600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Krishna Temple, Gwarko-Lamatar Road, Mahalaxmi, Mahalaxmi Municipality, Lalitpur",Lalitpur,High_Zone,High Access,22.0,7500000.0,165000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Bakhundole, Lalitpur-1, Lalitpur",Lalitpur,Bakhundole,High Access,12.0,15500000.0,186000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Timalsina Chowk, Mahalaxmi-1, Lalitpur, Bagmati Pradesh",Lalitpur,Mahalaxmi,Mid Access,3.0,4600000.0,13800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lalitpur-25, Lalitpur, Bagmati Pradesh",Lalitpur,Lalitpur-25,Mid Access,10.0,3800000.0,38000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lalitpur-25, Lalitpur, Bagmati Pradesh",Lalitpur,Lalitpur-25,Mid Access,10.0,5500000.0,55000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Tahakhel, Godawari-10, Lalitpur",Lalitpur,Outskirt_Zone,Unknown,4.2,1800000.0,7560000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Bhalutar, Mahalaxmi-9, Lalitpur",Lalitpur,Budget_Zone,Unknown,4.0,2500000.0,10000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Lamatar Gym And Fitness, Mahalaxmi-9, Lalitpur",Lalitpur,Budget_Zone,Unknown,4.0,2200000.0,8800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Lamatar Gym And Fitness, Mahalaxmi-9, Lalitpur",Lalitpur,Budget_Zone,Unknown,3.5,2600000.0,9100000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Thimi, Madhyapur Thimi-2, Bhaktapur",Bhaktapur,Thimi,Unknown,3.0,4300000.0,12900000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dhumbarahi, Kathmandu-4, Kathmandu",Kathmandu,Dhumbarahi,High Access,6.5,7500000.0,48750000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Rani Ban, Kathmandu-3, Kathmandu",Kathmandu,Mid_Zone,High Access,3.0,4000000.0,12000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kholagaal, उत्तर ढोका रोड, Kathmandu-1, Kathmandu, Bagmati Pradesh",Kathmandu,Kholagaal,High Access,16.0,4100000.0,65600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Futung Nagpokhari, Tarakeshwar, Kathmandu, रत्नपार्क-फुटुङ सडक, Tarakeshwor-9, Kathmandu",Kathmandu,High_Zone,High Access,4.0,10000000.0,40000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Budhanilkantha, Budhanilakantha-2, Kathmandu",Kathmandu,Budhanilkantha,High Access,5.0,4200000.0,21000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Nagarjun-4, Kathmandu, Bagmati Pradesh",Kathmandu,Nagarjun,High Access,15.0,4500000.0,67500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"न टोल मार्ग पूर्व, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Premium_Zone,Mid Access,19.0,10000000.0,190000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Lalitpur,High Access,7.0,11500000.0,80500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Lalitpur-25, Lalitpur, Bagmati Pradesh",Lalitpur,Lalitpur-25,High Access,5.0,5200000.0,26000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"जोरपाटी-सुन्दरीजल रोड, Gokarneshwor-2, Kathmandu, Bagmati Pradesh",Kathmandu,जोरपाटी,Mid Access,4.0,1700000.0,6800000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"जोरपाटी-सुन्दरीजल रोड, Gokarneshwor-2, Kathmandu, Bagmati Pradesh",Kathmandu,जोरपाटी,Mid Access,4.0,1900000.0,7600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Damodar Marga, Ekantakuna, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Ekantakuna,High Access,6.0,11500000.0,69000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Machindranath Sadak Marga, Dhobighat, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Dhobighat,High Access,7.0,11500000.0,80500000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
land,"Tarakeshwor-2, Kathmandu, Bagmati Pradesh",Kathmandu,Tarakeshwor,High Access,14.0,4000000.0,56000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Lubhu Down Town, Mahalaxmi-8, Lalitpur",Lalitpur,Budget_Zone,Low Access,10.5,3200000.0,33600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Sangam Basti, Harisiddhi, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Sangam Basti,Mid Access,4.0,3500000.0,14000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Baluwatar Organics, थिरबम सडक, Kathmandu-4, Kathmandu",Kathmandu,Baluwatar,High Access,11.0,7000000.0,77000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Sinamangal, Pulchok To Mangalbazar Road, Lalitpur-3, Lalitpur",Lalitpur,Sinamangal,High Access,3.2,6750000.0,21600000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Classic Tower, Lalitpur-23, Lalitpur",Lalitpur,Mid_Zone,Unknown,6.5,5500000.0,35750000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Bhaisepati, Lalitpur, Lalitpur-18, Lalitpur",Lalitpur,Bhaisepati,Unknown,4.0,5500000.0,22000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Imadol, Gwarko-Lamatar, Mahalaxmi-2, Lalitpur",Lalitpur,Imadol,Unknown,4.0,4500000.0,18000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Dhapakhel, Lalitpur-23, Lalitpur",Lalitpur,Dhapakhel,High Access,6.5,4000000.0,26000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Kasula Tol, Dobu Marga I, Changunarayan-2, Bhaktapur, Bagmati Pradesh",Bhaktapur,Budget_Zone,High Access,50.0,2100000.0,105000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Imadol Krishna Mandir Rd, Mahalaxmi-1, Lalitpur",Lalitpur,Imadol,High Access,5.0,5000000.0,25000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Jharuwarasi Khaja Ghar, Godawari-13, Lalitpur",Lalitpur,Budget_Zone,Low Access,3.5,2050000.0,7175000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Bishal Nagar Marg, Bishalnagar Marg, Kathmandu-4, Kathmandu",Kathmandu,High_Zone,High Access,8.5,9500000.0,80750000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Basundhara Banquet, Kathmandu-22, Kathmandu",Kathmandu,Basundhara Banquet,High Access,4.0,7500000.0,30000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Lamatar, Mahalaxmi-8, Lalitpur",Lalitpur,Lamatar,Low Access,5.0,3050000.0,15250000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"F1 soft Tower, Lalitpur-3, Lalitpur",Lalitpur,Budget_Zone,High Access,3.0,4000000.0,12000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Basundhara Banquet, Kathmandu-22, Kathmandu",Kathmandu,Basundhara Banquet,High Access,6.0,6000000.0,36000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,2. Mid-Range
land,"Sano Bhar‍yaad Bas Stap - सानो भर्‍याङ बस स्टप, Nagarjun-2, Kathmandu",Kathmandu,High_Zone,High Access,22.0,7500000.0,165000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,3. High-End
land,"Gamcha, Kirtipur-9, Kathmandu, Bagmati Pradesh",Kathmandu,Budget_Zone,Mid Access,4.0,2800000.0,11200000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,1. Budget
land,"Gulindaha, Godawari-3, Lalitpur, Bagmati Pradesh",Lalitpur,Premium_Zone,High Access,28.5,16000000.0,456000000.0,False,False,False,False,13.0,False,Unknown,hamrobazaar,4. Ultra-Luxury
