district,property_type,property_face,road_type,furnishing,municipality,ward_no,neighborhood,total_price,land_size_aana,built_up_sqft,house_age,road_width_feet,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,college_m,public_transport_m,police_station_m,boudhanath_m,ring_road_m,is_corner_plot,neighborhood_encoded,municipality_encoded,log_land,log_built,floor_area_ratio,urban_centrality,amenity_access_score,house_size_score,comm_road_premium,neighborhood_x_district,municipality_x_ward,age_condition_score,ring_road_proximity
1,1,5,0,1,Kathmandu,13.0,Tahachal,70000000.0,6.0,1711.25,6.0,15.0,1000.0,7000.0,200.0,1000.0,200.0,200.0,200.0,364.0,6800.0,500.0,1,17.72537850631592,17.620749917248713,1.9459101490553132,7.445563574078014,0.8333333333333334,0.06635517611170706,0.7104288769868247,14.488397724234959,15.0,17.72537850631592,229.06974892423327,0.2857142857142857,0.1608594760130434
1,2,4,0,2,Kathmandu,16.0,Banasthali,60000000.0,5.0,1711.25,14.0,20.0,1000.0,9000.0,200.0,2000.0,500.0,500.0,500.0,1000.0,9000.0,2280.0,0,17.89701223780561,17.620749917248713,1.791759469228055,7.445563574078014,1.0,0.059391380237827945,0.6550245003201308,13.340659037593763,40.0,17.89701223780561,281.9319986759794,0.2,0.12932646789783897
1,2,6,1,2,Kathmandu,32.0,Pepsicola,78000000.0,7.68,2481.312,6.0,20.0,800.0,3000.0,300.0,2500.0,400.0,2000.0,300.0,800.0,6000.0,1800.0,1,17.653597834140605,17.620749917248713,2.1610215286722587,7.816945662940882,0.9440102264426589,0.06450448413921103,0.6668439911787987,16.89258786607649,40.0,17.653597834140605,563.8639973519588,0.42857142857142855,0.13340274998476917
1,1,3,1,1,Budhanilkantha,13.0,Budhanilkantha,26500000.0,3.0,1800.0,1.0,13.0,200.0,7000.0,200.0,2500.0,200.0,200.0,200.0,200.0,6500.0,2500.0,1,17.65948418097955,17.57755518264029,1.3862943611198906,7.496097345175956,1.7531044558071585,0.0599583138413225,0.7542466573855614,10.39179748002321,13.0,17.65948418097955,228.50821737432375,1.0,0.12780457668621606
1,1,0,0,1,Budhanilkantha,8.0,Budhanilkantha,29000000.0,4.5,1026.0,7.0,13.0,1000.0,7000.0,200.0,1500.0,500.0,800.0,800.0,800.0,6000.0,1200.0,0,17.65948418097955,17.57755518264029,1.7047480922384253,6.934397209928558,0.6661796932067202,0.0627166936356538,0.6437343928471979,11.821400414449167,13.0,17.65948418097955,140.6204414611223,0.25,0.1410256264839466
1,1,5,0,2,Tokha,8.0,Tokha,32500000.0,4.75,1197.875,8.0,13.0,500.0,9000.0,200.0,500.0,500.0,500.0,100.0,500.0,6000.0,1000.0,1,17.23738480466218,17.31608987311448,1.749199854809259,7.089138896048115,0.7368421052631579,0.06244596183828743,0.7269596817080088,12.400320727690033,13.0,17.23738480466218,138.52871898491583,0.3333333333333333,0.1447438839476537
1,1,5,0,2,Budhanilkantha,2.0,Budhanilkantha,35000000.0,6.5,1197.875,3.0,13.0,1000.0,8000.0,200.0,2000.0,500.0,500.0,500.0,500.0,7000.0,3000.0,1,17.65948418097955,17.57755518264029,2.0149030205422647,7.089138896048115,0.5384615384615384,0.0588442195298682,0.6550245003201308,14.283927374691002,13.0,17.65948418097955,35.15511036528058,0.75,0.12489538691450888
1,2,5,0,2,Kathmandu,28.0,Baghbazzar,90000000.0,4.75,1369.0,29.0,10.0,500.0,6000.0,200.0,2000.0,500.0,500.0,500.0,500.0,7000.0,2360.0,1,17.036550681943403,17.620749917248713,1.749199854809259,7.222566018822171,0.8421052631578947,0.06072927870018083,0.6711400923855205,12.63371143147403,20.0,17.036550681943403,493.38099768296394,0.1,0.1287524824573323
1,1,0,0,2,Kathmandu,25.0,Ason,20000000.0,1.0,256.68,7.0,5.0,500.0,7000.0,100.0,2000.0,500.0,500.0,500.0,500.0,7000.0,3000.0,0,17.51770117897643,17.620749917248713,0.6931471805599453,5.551718505022944,0.7499780861943024,0.05931019003388399,0.6992574933746619,3.8481580290191277,5.0,17.51770117897643,440.51874793121783,0.375,0.12489538691450888
1,0,0,0,2,Kathmandu,14.0,Balkhu,115000000.0,8.0,1369.0,8.0,50.0,500.0,8000.0,200.0,2000.0,500.0,500.0,200.0,500.0,8000.0,200.0,0,18.32708011080918,17.620749917248713,2.1972245773362196,7.222566018822171,0.5,0.06997593734198229,0.6988422807188674,15.869599567989487,0.0,18.32708011080918,246.69049884148197,0.3333333333333333,0.18856166434639035
1,0,5,0,2,Kathmandu,30.0,Dillibazar,13000000.0,1.82,513.375,52.0,13.0,1000.0,4000.0,200.0,1000.0,200.0,200.0,200.0,500.0,5000.0,3000.0,1,17.171314516266452,17.620749917248713,1.0367368849500223,6.242952571431334,0.8241758241758242,0.06134592798789596,0.7104288769868247,6.472299201796453,0.0,17.171314516266452,528.6224975174614,0.05660377358490566,0.12489538691450888
1,1,4,0,2,Gokarneshwor,5.0,Gokarneshwor,23000000.0,2.5,684.5,3.5,14.5,1000.0,5000.0,238.0,3000.0,500.0,500.0,500.0,500.0,2000.0,4000.0,0,17.123238757930928,17.218882479495953,1.252762968495368,6.530148499002369,0.8,0.059482409836398076,0.6490624261138606,8.180728218325779,14.5,17.123238757930928,86.09441239747977,0.6666666666666666,0.12056473085830295
1,1,0,0,2,Budhanilkantha,12.0,Kapan,11000000.0,2.0,684.5,12.0,13.0,1000.0,5000.0,218.0,2000.0,500.0,500.0,200.0,271.0,2000.0,21000.0,0,17.289342158205557,17.57755518264029,1.0986122886681098,6.530148499002369,1.0,0.05414267681844033,0.6797257386815555,7.174101387831614,13.0,17.289342158205557,210.93066219168347,0.23076923076923078,0.10047903041528129
1,1,0,0,2,Kathmandu,5.0,Maligaon,50000000.0,4.56,855.625,47.0,13.0,500.0,4000.0,200.0,1000.0,200.0,500.0,500.0,200.0,4000.0,4000.0,0,17.49246033515602,17.620749917248713,1.715598108262491,6.753000249905988,0.5482456140350878,0.060282365429151476,0.6988422807188674,11.585434453834841,13.0,17.49246033515602,88.10374958624357,0.0625,0.12056473085830295
1,0,0,0,2,Kathmandu,24.0,New Road,220000000.0,2.75,924.075,26.0,18.0,500.0,7000.0,200.0,2000.0,500.0,500.0,500.0,500.0,7000.0,3000.0,0,18.377330727630756,17.620749917248713,1.3217558399823195,6.8298748153066136,0.9818181818181818,0.05931019003388399,0.6711400923855205,9.027426923479682,0.0,18.377330727630756,422.8979980139691,0.1111111111111111,0.12489538691450888
1,0,1,0,2,Kathmandu,28.0,Ratopul,125000000.0,7.0,1369.0,4.0,50.0,500.0,2000.0,100.0,2000.0,500.0,500.0,100.0,200.0,4000.0,1000.0,0,17.60029663364776,17.620749917248713,2.0794415416798357,7.222566018822171,0.5714285714285714,0.06891724136068261,0.7550770826971502,15.018903817063968,0.0,17.60029663364776,493.38099768296394,0.6000000000000001,0.1447438839476537
1,0,4,0,0,Budhanilkantha,12.0,Kapan,38500000.0,2.85,975.412,9.0,13.0,1000.0,6000.0,50.0,50.0,1000.0,1500.0,50.0,1000.0,2000.0,3000.0,0,17.289342158205557,17.57755518264029,1.3480731482996928,6.883884628488347,0.9999994873963579,0.05985736380560177,0.7981573241833919,9.279980023658148,0.0,17.289342158205557,210.93066219168347,0.1,0.12489538691450888
1,1,5,0,2,Kathmandu,14.0,Kalanki,30000000.0,4.0,895.0,15.0,13.0,850.0,10500.0,500.0,1000.0,310.2,290.0,300.0,500.0,11000.0,700.0,1,17.250546355419527,17.620749917248713,1.6094379124341003,6.79794041297493,0.6537618699780862,0.06324417180994554,0.6585092386654244,10.940863027109778,13.0,17.250546355419527,246.69049884148197,0.1875,0.1526133225995339
1,0,2,0,2,Tarkeshwor,11.0,Mid_Zone,41000000.0,4.0,1283.44,24.0,22.0,1000.0,7000.0,500.0,2000.0,500.0,50.0,50.0,1000.0,6000.0,1000.0,1,17.530459651049842,17.039345547526526,1.6094379124341003,7.15807810467655,0.9375018261504748,0.06344145914313616,0.7207976141177828,11.520482281830867,0.0,17.530459651049842,187.43280102279178,0.12,0.1447438839476537
1,0,5,0,2,Kathmandu,3.0,Lazimpat,15000000.0,1.0,256.69,13.0,40.0,1000.0,6000.0,90.0,1230.0,100.0,320.0,50.0,504.0,6000.0,1930.0,1,17.671590812955706,17.620749917248713,0.6931471805599453,5.551757312093597,0.7500073046018992,0.06147991494029118,0.8374449687512585,3.8481849280307365,0.0,17.671590812955706,52.862249751746134,0.21428571428571427,0.13217384650496478
1,1,0,0,2,Kathmandu,4.0,Bishalnagar,103000000.0,12.0,1197.875,17.0,12.0,780.0,5000.0,150.0,1000.0,500.0,480.0,100.0,324.0,3900.0,2034.0,0,17.783973846486408,17.620749917248713,2.5649493574615367,7.089138896048115,0.2916666666666667,0.06197459384394664,0.7269869128689188,18.183282256374202,12.0,17.783973846486408,70.48299966899485,0.16666666666666666,0.13126372275635714
1,1,0,0,2,Kathmandu,4.0,Sukedhara,14500000.0,2.125,684.5,7.0,28.0,500.0,4000.0,130.0,1380.0,100.0,280.0,200.0,540.0,3000.0,1140.0,0,17.55203344904506,17.620749917248713,1.1394342831883648,6.530148499002369,0.9411764705882353,0.06521472618241529,0.7712201082763404,7.44067507407434,28.0,17.55203344904506,70.48299966899485,0.375,0.1420523079667604
1,1,0,0,1,Tokha,3.0,Tokha,32500000.0,4.93,1369.0,4.0,20.0,200.0,7000.0,200.0,1000.0,50.0,500.0,100.0,200.0,6000.0,3000.0,0,17.23738480466218,17.31608987311448,1.780024213009634,7.222566018822171,0.8113590263691685,0.05931019003388399,0.8481371721723545,12.85634239356406,20.0,17.23738480466218,51.948269619343435,0.4,0.12489538691450888
1,1,7,0,2,Kathmandu,31.0,Bhimsengola,123000000.0,9.5,1369.0,5.0,19.0,1000.0,3000.0,90.0,1230.0,100.0,280.0,100.0,344.0,5000.0,1930.0,0,17.932758304404718,17.620749917248713,2.3513752571634776,7.222566018822171,0.42105263157894735,0.0642157891850078,0.799789255942748,16.982963029888175,19.0,17.932758304404718,546.24324743471,0.5,0.13217384650496478
1,1,0,0,2,Kathmandu,5.0,Hadigaun,57000000.0,7.2,1026.75,5.0,7.0,1000.0,3000.0,90.0,1230.0,100.0,270.0,100.0,374.0,4000.0,1132.0,0,18.131015948834225,17.620749917248713,2.1041341542702074,6.935127225777988,0.41666666666666663,0.06649234542911123,0.799789255942748,14.592438059968657,7.0,18.131015948834225,88.10374958624357,0.5,0.14219443025580086
1,1,4,0,2,Kathmandu,4.0,Sukedhara,58000000.0,5.0,1197.875,8.0,18.0,500.0,4200.0,110.0,1440.0,100.0,270.0,100.0,540.0,3000.0,1050.0,0,17.55203344904506,17.620749917248713,1.791759469228055,7.089138896048115,0.7,0.06535701986236288,0.8065530111202743,12.70203174566713,18.0,17.55203344904506,70.48299966899485,0.3333333333333333,0.1437298423116696
1,0,2,0,1,Tokha,10.0,Samakhusi,75000000.0,8.0,1711.25,14.0,13.0,500.0,6000.0,50.0,1000.0,100.0,100.0,100.0,100.0,5000.0,100.0,1,17.670450106424845,17.31608987311448,2.1972245773362196,7.445563574078014,0.625,0.07510438429135252,0.8485523848281491,16.35957527708352,0.0,17.670450106424845,173.16089873114478,0.13333333333333333,0.21667906533553166
1,0,7,0,2,Kathmandu,28.0,Baghbazzar,15000000.0,5.75,1967.94,30.5,13.0,1000.0,7000.0,100.0,1000.0,500.0,500.0,500.0,500.0,7000.0,3000.0,0,17.036550681943403,17.620749917248713,1.9095425048844386,7.58525060585386,1.0000012703655476,0.05931019003388399,0.6831419013092722,14.484358442078385,0.0,17.036550681943403,493.38099768296394,0.09523809523809523,0.12489538691450888
1,1,4,0,2,Kathmandu,10.0,Thapagaun,54000000.0,4.43,1197.87,32.0,10.0,1000.0,3000.0,90.0,1230.0,100.0,600.0,100.0,404.0,6000.0,1370.0,0,17.55511819242393,17.620749917248713,1.691939133945844,7.089134725462836,0.7900644223016257,0.06565989679369437,0.799789255942748,11.994384467825,10.0,17.55511819242393,176.20749917248713,0.09090909090909091,0.13844096162772526
1,1,4,0,2,Kathmandu,9.0,Battisputali,50000000.0,5.0,1197.875,32.0,14.0,1000.0,2000.0,90.0,1230.0,100.0,230.0,100.0,354.0,3000.0,1010.0,0,17.409534447603104,17.620749917248713,1.791759469228055,7.089138896048115,0.7,0.0688700607078069,0.799789255942748,12.70203174566713,14.0,17.409534447603104,158.5867492552384,0.09090909090909091,0.14453592308140104
1,1,6,0,2,Kathmandu,30.0,Ratopul,39000000.0,3.0,855.625,17.0,12.0,1000.0,2000.0,90.0,1230.0,100.0,220.0,100.0,304.0,3000.0,1070.0,1,17.60029663364776,17.620749917248713,1.3862943611198906,6.753000249905988,0.8333333333333334,0.06859768978174108,0.799789255942748,9.361646167085883,12.0,17.60029663364776,528.6224975174614,0.16666666666666666,0.14334147177031822
1,1,7,0,2,Kathmandu,31.0,Mid Baneshowr,78000000.0,7.0,1711.25,41.0,11.0,1000.0,2000.0,90.0,1230.0,100.0,290.0,100.0,334.0,6000.0,1610.0,0,17.702555079725183,17.620749917248713,2.0794415416798357,7.445563574078014,0.7142857142857143,0.06672889038822499,0.799789255942748,15.482614197156014,11.0,17.702555079725183,546.24324743471,0.07142857142857142,0.13541675838147393
1,1,4,0,2,Kathmandu,5.0,Maligaon,32500000.0,3.0,1020.0,2.0,20.0,1000.0,5000.0,90.0,1600.0,100.0,270.0,100.0,244.0,4000.0,306.0,0,17.49246033515602,17.620749917248713,1.3862943611198906,6.928537818164665,0.9934258582907232,0.07020381118840101,0.799789255942748,9.604992908127585,20.0,17.49246033515602,88.10374958624357,1.0,0.17461613160945555
1,1,6,0,1,Budhanilkantha,9.0,Budhanilkantha,35000000.0,3.68,925.0,1.0,11.0,800.0,6000.0,200.0,1200.0,500.0,500.0,500.0,500.0,5000.0,1000.0,1,17.65948418097955,17.57755518264029,1.5432981099295553,6.8308742346461795,0.7344300822561692,0.06406791740365603,0.6598499849125877,10.542075295495946,11.0,17.65948418097955,158.1979966437626,1.0,0.1447438839476537
1,1,0,0,1,Budhanilkantha,6.0,Budhanilkantha,55000000.0,9.0,1711.25,9.0,20.0,1000.0,7000.0,200.0,1500.0,500.0,500.0,800.0,800.0,6000.0,2000.0,0,17.65948418097955,17.57755518264029,2.302585092994046,7.445563574078014,0.5555555555555556,0.06077102406814365,0.6437343928471979,17.144043694611504,20.0,17.65948418097955,105.46533109584173,0.2,0.13155467320159442
1,0,7,0,2,Budhanilkantha,6.0,Budhanilkantha,21000000.0,2.5,855.625,10.0,20.0,1000.0,8000.0,200.0,2000.0,500.0,500.0,800.0,800.0,6000.0,2000.0,0,17.65948418097955,17.57755518264029,1.252762968495368,6.753000249905988,1.0,0.060281911442519945,0.6437343928471979,8.459908639322187,0.0,17.65948418097955,105.46533109584173,0.2727272727272727,0.13155467320159442
1,1,6,0,2,Budhanilkantha,10.0,Budhanilkantha,48000000.0,6.5,1369.0,20.0,13.0,500.0,4000.0,100.0,800.0,200.0,200.0,100.0,500.0,3000.0,500.0,1,17.65948418097955,17.57755518264029,2.0149030205422647,7.222566018822171,0.6153846153846154,0.06891368602270313,0.782779271030497,14.552770087390712,13.0,17.65948418097955,175.77555182640288,0.14285714285714285,0.1608594760130434
1,1,7,0,1,Budhanilkantha,10.0,Budhanilkantha,37500000.0,4.13,1283.43,2.0,13.0,800.0,5000.0,100.0,2000.0,800.0,800.0,500.0,500.0,4000.0,2000.0,0,17.65948418097955,17.57755518264029,1.6351056591826783,7.158070319152175,0.9079850087637537,0.062039375065438364,0.6766772784287961,11.704201287673282,13.0,17.65948418097955,175.77555182640288,0.6666666666666666,0.13155467320159442
1,1,6,0,1,Budhanilkantha,10.0,Budhanilkantha,40000000.0,5.5,1369.0,12.0,13.0,500.0,6000.0,100.0,1000.0,500.0,500.0,500.0,500.0,5000.0,3000.0,1,17.65948418097955,17.57755518264029,1.8718021769015913,7.222566018822171,0.7272727272727273,0.05985736380560177,0.6992574933746619,13.5192147968468,13.0,17.65948418097955,175.77555182640288,0.15384615384615385,0.12489538691450888
1,2,7,0,2,Budhanilkantha,3.0,Budhanilkantha,30000000.0,3.25,1026.75,3.0,20.0,200.0,6000.0,100.0,800.0,500.0,500.0,200.0,200.0,5000.0,100.0,0,17.65948418097955,17.57755518264029,1.4469189829363254,6.935127225777988,0.9230769230769231,0.07510438429135252,0.7546618700413557,10.034567232056705,40.0,17.65948418097955,52.73266554792087,0.75,0.21667906533553166
1,0,7,0,1,Kathmandu,15.0,Thamel,70000000.0,3.5,1197.875,15.0,20.0,500.0,7000.0,50.0,4000.0,50.0,500.0,50.0,50.0,8000.0,1000.0,0,17.794909426574204,17.620749917248713,1.5040773967762742,7.089138896048115,1.0,0.06344145914313616,0.9238638104451702,10.662613576153479,0.0,17.794909426574204,264.3112487587307,0.125,0.1447438839476537
1,0,4,0,2,Gokarneshwor,6.0,Jorpati,17000000.0,2.0,684.5,4.0,12.0,500.0,7000.0,600.0,4000.0,500.0,500.0,500.0,500.0,2000.0,4000.0,0,17.232311425058544,17.218882479495953,1.0986122886681098,6.530148499002369,1.0,0.05831547169951634,0.6388627389278675,7.174101387831614,0.0,17.232311425058544,103.31329487697572,0.6000000000000001,0.12056473085830295
1,1,3,0,1,Kageshwori Manohara,9.0,Gothatar,32500000.0,6.25,1005.29,20.0,13.0,2000.0,1000.0,50.0,2000.0,50.0,472.0,250.0,700.0,2500.0,2000.0,1,17.15685712761417,17.174350741128553,1.9810014688665833,6.914025579495496,0.4699675675675675,0.06891724136068261,0.8212048678221322,13.696694828761707,13.0,17.15685712761417,154.56915667015699,0.09523809523809523,0.13155467320159442
1,1,4,0,1,Kageshwori Manohara,9.0,Gothatar,37500000.0,4.25,1018.0,3.0,13.0,2000.0,1000.0,100.0,2000.0,100.0,300.0,200.0,584.0,2500.0,1500.0,0,17.15685712761417,17.174350741128553,1.6582280766035324,6.926577033222725,0.6998667984359558,0.07031042666716664,0.7534744682190481,11.485844511247121,13.0,17.15685712761417,154.56915667015699,0.5,0.13672620632778687
1,0,7,0,2,Tokha,1.0,Samakhusi,28500000.0,2.5,1026.75,2.0,20.0,100.0,7000.0,100.0,3000.0,50.0,100.0,100.0,100.0,7500.0,100.0,0,17.670450106424845,17.31608987311448,1.252762968495368,6.935127225777988,1.2,0.07424495410558844,0.9043719741506373,8.68807057025868,0.0,17.670450106424845,17.31608987311448,1.0,0.21667906533553166
1,1,0,1,1,Kirtipur,3.0,Kirtipur,14500000.0,2.45,684.5,1.0,13.0,500.0,10000.0,300.0,4000.0,500.0,400.0,500.0,600.0,500.0,2000.0,0,17.22210768063904,17.240165031722558,1.2383742310432684,6.530148499002369,0.8163265306122448,0.059481879396075556,0.6577984524666768,8.086767626050412,13.0,17.22210768063904,51.72049509516768,1.0,0.13155467320159442
1,1,0,1,1,Budhanilkantha,11.0,Budhanilkantha,37000000.0,4.75,1197.875,1.0,13.0,500.0,7000.0,100.0,2000.0,100.0,500.0,100.0,500.0,6000.0,2000.0,0,17.65948418097955,17.57755518264029,1.749199854809259,7.089138896048115,0.7368421052631579,0.06077102406814365,0.8108966720196384,12.400320727690033,13.0,17.65948418097955,193.35310700904319,1.0,0.13155467320159442
1,1,7,0,1,Budhanilkantha,8.0,Budhanilkantha,41500000.0,4.0,1197.0,2.0,14.0,500.0,7000.0,500.0,2000.0,200.0,2000.0,200.0,500.0,6000.0,3000.0,0,17.65948418097955,17.57755518264029,1.6094379124341003,7.088408778675395,0.8743608473338204,0.05931019003388399,0.6988422807188674,11.408353827230878,14.0,17.65948418097955,140.6204414611223,0.6666666666666666,0.12489538691450888
1,0,5,1,2,Budhanilkantha,8.0,Budhanilkantha,32500000.0,4.0,1010.0,2.0,18.0,1000.0,7000.0,500.0,2000.0,800.0,800.0,800.0,800.0,6000.0,2000.0,1,17.65948418097955,17.57755518264029,1.6094379124341003,6.918695219020472,0.7377647918188459,0.06077102406814365,0.6047420970409182,11.135210390068098,0.0,17.65948418097955,140.6204414611223,1.0,0.13155467320159442
1,1,3,1,2,Kathmandu,32.0,Pepsicola,29000000.0,3.0,1026.75,25.0,20.0,3400.0,2700.0,300.0,2800.0,1500.0,2000.0,50.0,3000.0,6900.0,2800.0,1,17.653597834140605,17.620749917248713,1.3862943611198906,6.935127225777988,1.0,0.06313486395303383,0.6892546373823356,9.614127766745055,20.0,17.653597834140605,563.8639973519588,0.11538461538461539,0.12598057333163432
1,2,0,0,1,Kathmandu,26.0,Samakhusi,45000000.0,4.0,684.5,22.0,20.0,500.0,7000.0,100.0,1000.0,100.0,100.0,100.0,500.0,7000.0,1000.0,0,17.670450106424845,17.620749917248713,1.6094379124341003,6.530148499002369,0.5,0.06344145914313616,0.8108966720196384,10.509868568119046,40.0,17.670450106424845,458.13949784846653,0.08695652173913043,0.1447438839476537
