category,ad_id,title,location_raw,district,neighborhood,road_type,raw_price,land_size_aana,price_per_aana,calculated_total_price,is_price_suspect,is_price_outlier,is_rate_outlier,is_large_plot
land,HB-07BA24,"13.1 Aana Land on Sale at Suryabinayak, Bhaktapur","Suryabinayak, Bhaktapur",Bhaktapur,Suryabinayak,Pitched Road,1850000.0,13.1,1850000.0,24235000.0,False,False,False,False
land,HB-4C9605,4 Aana 2 Paisa Land for Sale at Lalitpur,"Imadol (Mahalaxmi), Lalitpur",Lalitpur,Imadol,Unknown,5500000.0,4.0,5500000.0,22000000.0,False,False,False,False
land,HB-E747E9,3 Aana 2 Paisa Land For Sale at Satdobato,"Lalitpur City, Lalitpur",Lalitpur,Lalitpur City,Unknown,5500000.0,3.0,5500000.0,16500000.0,False,False,False,False
land,HB-F891D9,13 Aana Land on Sale at Kapan,"kopan, Kapan, Kathmandu",Kathmandu,Kopan,Pitched Road,2500000.0,13.0,2500000.0,32500000.0,False,False,False,False
land,HB-6F9C04,Land on sale at Kausaltar,"Kaushaltar, Bhaktapur",Bhaktapur,Kaushaltar,Above 20 Ft,5500000.0,3.2,5500000.0,17600000.0,False,False,False,False
land,HB-4D9015,4 Ana Land For Sale At Dhapakhel Near Pasupati,"Nagdaha Marg, Dhapakhel, Lalitpur-24, Satitar, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44700, नेपाल",Lalitpur,Dhapakhel,Unknown,3500000.0,3.7983929875821767,3500000.0,13294375.45653762,False,False,False,False
land,HB-3B8B71,Land on sale,"Kalanki, Kathmandu",Kathmandu,Kalanki,Above 20 Ft,10000000.0,80.0,10000000.0,800000000.0,False,True,False,True
land,HB-8F5FA0,sudal lang on sale,"कार्की गाउँ, Changunarayan-08, Sudal, चाँगुनारायण नगरपालिका, भक्तपुर, बाग्मती प्रदेश, नेपाल",Bhaktapur,कार्की गाउँ,Above 20 Ft,2200000.0,4.0,2200000.0,8800000.0,False,False,False,False
land,HB-BFF2A7,Lalitpur Ma 10 Aana Ghar Sahit Jagga Bikrima,"Ashram galli, Basnetgaun, Lalitpur, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Ashram Galli,Above 20 Ft,4500000.0,10.0,4500000.0,45000000.0,False,False,False,False
land,HB-6F29E5,Residential land on Sale in Charghare-Chovar,"kritipur kritipur, Kirtipur (Kritipur), Kathmandu",Kathmandu,Kirtipur,Unknown,1800000.0,3.5,1800000.0,6300000.0,False,False,False,False
land,HB-35E6E6,Beautiful land on Sale in Gokul Awas-Bhaisepati,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",Lalitpur,Bhaisepati,Unknown,4500000.0,4.0,4500000.0,18000000.0,False,False,False,False
land,HB-522D0D,4 AANA LAND FOR SALE AT DHAPAKHEL,"Dhapakhel, Lalitpur",Lalitpur,Dhapakhel,Unknown,3700000.0,4.0,3700000.0,14800000.0,False,False,False,False
land,HB-AE3AC3,Beautiful land on Sale in Gokul awas,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",Lalitpur,Bhaisepati,Unknown,4500000.0,4.0,4500000.0,18000000.0,False,False,False,False
land,HB-70ADBB,sano thimi near sos,"Janak Educationals Matarial centre PTV, मगर गाउ, Madhyapur Thimi-02, Madhyapur Thimi, मध्यपुर थिमि नगरपालिका, भक्तपुर, बाग्मती प्रदेश, 42600, नेपाल",Bhaktapur,मगर गाउ,13-20 Ft,7500000.0,6.0,7500000.0,45000000.0,False,False,False,False
land,HB-3EE742,"5aana Land on Sale at Taukhel, Godawari","Taukhel (Godawari), Lalitpur",Lalitpur,Godawari,Pitched Road,2400000.0,5.0,2400000.0,12000000.0,False,False,False,False
land,HB-EEB952,38 Ana Commercial Land For Sale At Soaltee mod,"सोल्टिमोड सडक, कालिमाटी, Kathmandu-13, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44614, नेपाल",Kathmandu,सोल्टिमोड सडक,Unknown,12000000.0,365.2300949598247,12000000.0,4382761139.517897,False,True,False,True
land,HB-ED7058,21 Aana land sale tahachal,"tachal thachal, Tahachal, Kathmandu",Kathmandu,Tachal Thachal,Unknown,6500000.0,21.0,6500000.0,136500000.0,False,False,False,False
land,HB-AE64E4,thaiba ma limited 3 aanako aakarshak ghaderi,"Thaiba, Godawari, Lalitpur",Lalitpur,Thaiba,13-20 Ft,2900000.0,4.0,2900000.0,11600000.0,False,False,False,False
land,HB-711692,"24 aana land for Sale, Budhanilkantha","Budhanilkantha-01, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",Kathmandu,Budhanilkantha,Above 20 Ft,4700000.0,24.0,4700000.0,112800000.0,False,False,False,False
land,HB-F85063,"58 aana land for Sale, Rudteshwar,Budhanilkantha","दुलाल टोल, Budhanilkantha-05, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",Kathmandu,दुलाल टोल,13-20 Ft,3700000.0,58.0,3700000.0,214600000.0,False,False,False,True
land,HB-300EB2,Land For Sale Budhanilkantha Wada No 2 Bhangal,"Golphutar, Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Golphutar,13-20 Ft,4500000.0,5.0,4500000.0,22500000.0,False,False,False,False
land,HB-B4FD07,Land For Sale Budhanilkantha Wada No 2 Bhangal,"Golphutar, Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Golphutar,13-20 Ft,4000000.0,5.0,4000000.0,20000000.0,False,False,False,False
land,HB-278C23,Beautiful land on Sale in Kirtipur,"kritipur kritipur, Kirtipur (Kritipur), Kathmandu",Kathmandu,Kirtipur,Unknown,1800000.0,6.25,1800000.0,11250000.0,False,False,False,False
land,HB-392F71,Land On Tersetar,"SanoThimi-Tershatar-Kaushaltar Road, Danfe Tole, Sano Thimi, Madhyapur Thimi, Madhyapur Thimi Municipality, Bhaktapur",Bhaktapur,Sanothimi,13-20 Ft,3500000.0,14.0,3500000.0,49000000.0,False,False,False,False
land,HB-199477,20 ROPANI LAND FOR SALE AT TAUKHEL GODAWARI,"Taukhel (Godawari), Lalitpur",Lalitpur,Godawari,Unknown,2300000.0,319.9919357195033,2300000.0,735981452.1548576,False,True,False,True
land,HB-D9152A,Land on sale,"hadigaun hadigaon, Handigaun, Kathmandu",Kathmandu,Hadigaun Hadigaon,Pitched Road,7200000.0,10.5,7200000.0,75600000.0,False,False,False,False
land,HB-40AFD9,land on sale,"vasundhara, Basundhara, Kathmandu",Kathmandu,Vasundhara,Above 20 Ft,10000000.0,32.0,10000000.0,320000000.0,False,False,False,False
land,HB-6E1BD1,7 Aana land for sale jhamsikhel,"jamsikhel, Jhamsikhel, Lalitpur",Lalitpur,Jhamsikhel,Pitched Road,10000000.0,7.0,10000000.0,70000000.0,False,False,False,False
land,HB-0188CF,5 Aana Land on Sale at Budhanilkantha,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,3500000.0,5.0,3500000.0,17500000.0,False,False,False,False
land,HB-C69FC6,Land for sale at bhaisepati lalitpur,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",Lalitpur,Bhaisepati,Gravel Road,2000000.0,10.0,2000000.0,20000000.0,False,False,False,False
land,HB-410CD8,5 anna Land for sale at Bhaisepati lalitpur,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",Lalitpur,Bhaisepati,Above 20 Ft,4200000.0,5.0,4200000.0,21000000.0,False,False,False,False
land,HB-8706D3,Land on sale chandol,"Chandol, Kathmandu",Kathmandu,Chandol,Above 20 Ft,10000000.0,6.5,10000000.0,65000000.0,False,False,False,False
land,HB-476F2D,land on sale,"dumbarahi, Dhumbarahi, Kathmandu",Kathmandu,Dumbarahi,Pitched Road,16500000.0,4.0,16500000.0,66000000.0,False,False,False,False
land,HB-74340C,7 Ana Near Deuba Chok Per Ana 48 Lakh,"Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,13-20 Ft,4800000.0,7.0,4800000.0,33600000.0,False,False,False,False
land,HB-494E5C,Land for sale,"Dharampur, Budhanilkantha Municipality, Kathmandu",Kathmandu,Dharampur,13-20 Ft,6800000.0,16.0,6800000.0,108800000.0,False,False,False,False
land,HB-2265DA,Land For Sale Budhanilkantha Wada No 2 Bhangal,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,13-20 Ft,4500000.0,5.0,4500000.0,22500000.0,False,False,False,False
land,HB-E82869,bhatkepati kirtpur main road 1 kita bhetrako bikr,"Bagh Bhairab Cold Store, 27DR005, Dakshinkali-01, बोसन , दक्षि‍णकाली नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 13775, नेपाल",Kathmandu,Bagh Bhairab Cold Store,13-20 Ft,3000000.0,8.0,3000000.0,24000000.0,False,False,False,False
land,HB-4ED62E,"Land 4 sale chapagaun,Nakhu corridor road","Chapagaun (Bajrabarahi), Lalitpur",Lalitpur,Chapagaun,Unknown,1500000.0,18.115412710007305,1500000.0,27173119.065010957,False,False,False,False
land,HB-DC5050,"Urgent land at jahruwarasi,Lalitpur,bhajrabarahi","All Core Lalitpur, Lalitpur",Lalitpur,All Core Lalitpur,Unknown,949000.0,8.0,949000.0,7592000.0,False,False,False,False
land,HB-B54BE9,30 Ana Land for Sale at Chhampi Itahiti,"Tikabhairab (Godawari), Lalitpur",Lalitpur,Godawari,Unknown,1800000.0,29.99853907962016,1800000.0,53997370.34331629,False,False,False,False
land,HB-3A957C,Beautiful land on Sale in Tyanglafaat,"kritipur, Tyangala Phant (Kirtipur), Kathmandu",Kathmandu,Kirtipur,Pitched Road,5000000.0,8.0,5000000.0,40000000.0,False,False,False,False
land,HB-EA0397,Residential 7 Aana Land on Sale at Kalanki,"Kalanki, Kathmandu",Kathmandu,Kalanki,Pitched Road,5000000.0,7.0,5000000.0,35000000.0,False,False,False,False
land,HB-8CD423,Residential land on Sale-Good Locality-Maitrinagar,"Kalanki, Kathmandu",Kathmandu,Kalanki,Pitched Road,4500000.0,4.0,4500000.0,18000000.0,False,False,False,False
land,HB-005B79,Beautiful land on Sale in Maitrinagar,"Kalanki, Kathmandu",Kathmandu,Kalanki,Pitched Road,4500000.0,4.25,4500000.0,19125000.0,False,False,False,False
land,HB-4EFD17,Residential Land on Sale in Maitrinagar-Kalanki,"Kalanki, Kathmandu",Kathmandu,Kalanki,Pitched Road,4500000.0,4.0,4500000.0,18000000.0,False,False,False,False
land,HB-F81C44,Beautiful land on Sale in Maitrinagar,"Kalanki, Kathmandu",Kathmandu,Kalanki,Pitched Road,4500000.0,4.0,4500000.0,18000000.0,False,False,False,False
land,HB-62FE5D,Beautiful land on Sale in New diamond,"suchatar, Syuchatar (Kalanki), Kathmandu",Kathmandu,Suchatar,Pitched Road,4500000.0,4.0,4500000.0,18000000.0,False,False,False,False
land,HB-0A53A7,Beautiful land on Sale in New diamond,"suchatar, Syuchatar (Kalanki), Kathmandu",Kathmandu,Suchatar,Pitched Road,16000000.0,4.0,16000000.0,64000000.0,False,False,False,False
land,HB-B68C49,Beautiful land on Sale in New diamond,"suchatar, Syuchatar (Kalanki), Kathmandu",Kathmandu,Suchatar,Pitched Road,4000000.0,4.0,4000000.0,16000000.0,False,False,False,False
land,HB-70ECD6,8 AANA LAND FOR SALE AT TRIPURESHWOR,"Tripureshwor, Kathmandu",Kathmandu,Tripureshwor,Unknown,17000000.0,8.0,17000000.0,136000000.0,False,False,False,False
land,HB-5089CA,65 Ropani Land For Sale At Chobar Kathmandu,"Balkhu, Kathmandu, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Balkhu,13-20 Ft,1900000.0,3.0387143900657416,1900000.0,5773557.341124909,False,False,False,False
land,HB-84C90C,8 Ana Chundevi Height Per Ana 75 Lakh,"Basundhara, Kathmandu, Kathmandu Metropolitan City, Kathmandu",Kathmandu,Vasundhara,13-20 Ft,7500000.0,8.0,7500000.0,60000000.0,False,False,False,False
land,HB-390357,land on sale Bungamati lalitapur 24 aana,"Bungamati Farsidol Marg, Bungamati, Lalitpur Metropolitan City, Lalitpur",Lalitpur,Bungamati,Above 20 Ft,1500000.0,24.0,1500000.0,36000000.0,False,False,False,False
land,HB-2C5E49,dillibazar society ghuti comercial,"Dillibazar Sadak, ज्ञानेश्वर, डिल्लीबजार, Kathmandu-30, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44605, नेपाल",Kathmandu,Dillibazar Sadak,13-20 Ft,7000000.0,3.0,7000000.0,21000000.0,False,False,False,False
land,HB-D26EE4,Residential Land on Sale at Chapalkarkhana,"dumbarahi, Dhumbarahi, Kathmandu",Kathmandu,Dumbarahi,Pitched Road,6000000.0,3.5,6000000.0,21000000.0,False,False,False,False
land,HB-F5DE9D,"Land for Sale at Dhunchepakha, Madhyapur Thimi-07","नागदेश, Madhyapur Thimi-07, Naagdesh, मध्यपुर थिमि नगरपालिका, भक्तपुर, बाग्मती प्रदेश, 42600, नेपाल",Bhaktapur,नागदेश,Pitched Road,4000000.0,3.75,4000000.0,15000000.0,False,False,False,False
land,HB-4F2DF4,kalanki track super comercial land,"कलंकी, Kathmandu-14, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44618, नेपाल",Kathmandu,Kalanki,Above 20 Ft,15500000.0,31.0,15500000.0,480500000.0,False,False,False,False
land,HB-F8DFD4,Residential 12 Aana Land-Budhanilkantha on Sale,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,5300000.0,12.0,5300000.0,63600000.0,False,False,False,False
land,HB-5D4C4D,2 Ropani land in Hepali Height on Sale,"budanilkantha, Hepali Height (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,5600000.0,32.0,5600000.0,179200000.0,False,False,False,False
land,HB-B97CA9,Sasto Jagga Bikrima,"Bhate Pokhari, Boshigaun, Chandragiri Municipality, Kathmandu",Kathmandu,Bhate Pokhari,Above 20 Ft,2300000.0,4.0,2300000.0,9200000.0,False,False,False,False
land,HB-62597F,8.1 Ana Near Deuba Chok Per Ana 63 Lakh,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,13-20 Ft,6300000.0,8.0,6300000.0,50400000.0,False,False,False,False
land,HB-181DCB,Tikathali Bhatbhateni Sanagoun Najik ko jagga,"25DR003, एकता नगर चोक, Mahalaxmi-05, पौडेगाउँ, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44795, नेपाल",Lalitpur,एकता नगर चोक,9-12 Ft,3900000.0,11.0,3900000.0,42900000.0,False,False,False,False
land,HB-374FA7,22 ana land on sale in Budhanilkantha - 15ft road,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Gravel Road,3500000.0,22.0,3500000.0,77000000.0,False,False,False,False
land,HB-E5F0C2,Beautiful land in Jharuwarasi on Sale,"Jharuwarasi (Bajrabarahi), Lalitpur",Lalitpur,Jharuwarasi,Above 20 Ft,2200000.0,10.0,2200000.0,22000000.0,False,False,False,False
land,HB-F9C9C1,Beautiful land in Jharuwarasi on Sale,"Jharuwarasi (Bajrabarahi), Lalitpur",Lalitpur,Jharuwarasi,Unknown,1700000.0,3.25,1700000.0,5525000.0,False,False,False,False
land,HB-6C83AA,Beautiful land in Jharuwarasi on Sale,"Jharuwarasi (Bajrabarahi), Lalitpur",Lalitpur,Jharuwarasi,Unknown,2200000.0,3.25,2200000.0,7150000.0,False,False,False,False
land,HB-5372CA,4 Aana Prime Land for Sale in Mephi,"mephi, Mhepi, Kathmandu",Kathmandu,Mephi,Pitched Road,6500000.0,4.0,6500000.0,26000000.0,False,False,False,False
land,HB-6EFD1F,8 AANA LAND FOR SALE AT SUNAKOTHI,"Sunakothi, Lalitpur",Lalitpur,Sunakothi,Unknown,4000000.0,8.0,4000000.0,32000000.0,False,False,False,False
land,HB-C36191,Land on sale,"budanilkantha, Pasikot (Budhanilkantha), Kathmandu",Kathmandu,Budhanilkantha,Gravel Road,11500000.0,3.0,11500000.0,34500000.0,False,False,False,False
land,HB-C8DDB6,"Land for Sale in Chapagaun, Lalitpur","Chapagaun (Bajrabarahi), Lalitpur",Lalitpur,Chapagaun,Gravel Road,2500000.0,4.5,2500000.0,11250000.0,False,False,False,False
land,HB-AEC6F6,Beautiful land in Syuchatar on Sale,"suchatar, Syuchatar (Kalanki), Kathmandu",Kathmandu,Suchatar,Pitched Road,4500000.0,4.0,4500000.0,18000000.0,False,False,False,False
land,HB-EAAF43,Beautiful land in Changathali on Sale,"Changathali (Mahalaxmi), Lalitpur",Lalitpur,Thali,Pitched Road,3300000.0,7.0,3300000.0,23100000.0,False,False,False,False
land,HB-47CCBD,Beautiful land in Changathali on Sale,"Changathali (Mahalaxmi), Lalitpur",Lalitpur,Thali,Pitched Road,3500000.0,4.0,3500000.0,14000000.0,False,False,False,False
land,HB-3889B7,Land on sale,"chabil cabahil, Chabahil, Kathmandu",Kathmandu,Chabil Cabahil,Above 20 Ft,8500000.0,8.0,8500000.0,68000000.0,False,False,False,False
land,HB-9B6FBA,kalanki comercial,"Tribhuvan Rajpath, आनन्द चोक, मैत्री नगर, Kathmandu-14, तीनथाना, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44618, नेपाल",Kathmandu,Tribhuvan Rajpath,Above 20 Ft,9000000.0,26.0,9000000.0,234000000.0,False,False,False,False
land,HB-059C2B,17 ana land on sale in budhanilkantha-dakshin moda,"budanilkantha, Budhanilkantha, Kathmandu",Kathmandu,Budhanilkantha,Pitched Road,4200000.0,17.0,4200000.0,71400000.0,False,False,False,False
land,HB-D465FC,"4 ana land,Balaju Ekaltar Height","Kathmandu-16, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44601, नेपाल",Kathmandu,काठमाडौँ महानगरपालिका,Pitched Road,5500000.0,4.0,5500000.0,22000000.0,False,False,False,False
land,HB-FC5416,Beautiful land in Kirtipur on Sale,"kritipur kritipur, Kirtipur (Kritipur), Kathmandu",Kathmandu,Kirtipur,Pitched Road,3200000.0,4.75,3200000.0,15200000.0,False,False,False,False
land,HB-05CF53,Beautiful land in Kirtipur on Sale,"kritipur kritipur, Kirtipur (Kritipur), Kathmandu",Kathmandu,Kirtipur,Gravel Road,2300000.0,5.0,2300000.0,11500000.0,False,False,False,False
land,HB-859212,Beautiful land in Kirtipur on Sale,"kritipur kritipur, Kirtipur (Kritipur), Kathmandu",Kathmandu,Kirtipur,Gravel Road,2700000.0,4.0,2700000.0,10800000.0,False,False,False,False
land,HB-18A8BB,8.2 Aana Land For Sale At Budhanilkantha Hattigaud,"Budhanilkantha, Budhanilkantha Municipality, Kathmandu",Kathmandu,Budhanilkantha,13-20 Ft,5000000.0,8.0,5000000.0,40000000.0,False,False,False,False
land,HB-38849C,सस्तोमा जग्गा बिक्रीमा,"Gokarneshwar-03, गोकर्णेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 89977, नेपाल",Kathmandu,Gokarneshwar,Unknown,1100000.0,26.0,1100000.0,28600000.0,False,False,False,False
land,HB-7B7845,Land on sale,"mandhikatar, Mandikatar (Dhumbarahi), Kathmandu",Kathmandu,Mandhikatar,Pitched Road,6000000.0,27.0,6000000.0,162000000.0,False,False,False,False
land,HB-5B4FAF,land for sale thokha 3anna 40Lakhs,"Dovan Gurung Khaja Ghar, NH40, Tokha-03, टोखा सरस्वती, टोखा नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 40607, नेपाल",Kathmandu,Dovan Gurung Khaja Ghar,9-12 Ft,4000000.0,3.0,4000000.0,12000000.0,False,False,False,False
