url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhumbarahi-5570,lalpurja,house,Kathmandu,5570,Property Details,1 Crore 90 Lakh,Residential,North-West,2060,Paved,Yes,,"Kathmandu, Dhumbarahi",1 Crore 90 Lakh,Sale,2.5 Aana,684.5 square-feet,9 Feet,,2025 March 8,202.0,Kathmandu,04,,Dhumbarahi,500 m,4.2 km,,,100 m,,,100 m,,2.8 km,3 km,,,,,3 km,Dhumbarahi
https://lalpurjanepal.com.np/properties/house-for-sale-in-tahachal-bafal-5567,lalpurja,house,Kathmandu,5567,Property Details,7 Crore,Residential,South-East,2076,Blacktopped,Yes,Semi Furnished,"Kathmandu, Tahachal",7 Crore,Sale,6 Aana,1711.25 square-feet,15 Feet,F 12 Feet,2025 March 8,225.0,Kathmandu,13,500m,Shrestha Colony,1km,7km,200m,1km,200m,200m,200m,200m,,,,200m,1km,200m,500m,1km,Tahachal
https://lalpurjanepal.com.np/properties/semi-commercial-house-for-sale-in-raniban-banasthali-5566,lalpurja,house,Kathmandu,5566,Property Details,6 Crore,Semi-commercial,South,2068,Blacktopped,Yes,Unfurnished,"Kathmandu, Banasthali",6 Crore,Sale,5 Aana,1711.25 square-feet,20 Feet,45*20,2025 March 8,338.0,Kathmandu,16,,Radha Krishna Temple,1km,9km,200m,2km,500m,500m,500m,500m,1km,9km,9km,,,,,,Banasthali
https://lalpurjanepal.com.np/properties/semi-commerical-house-for-sale-at-new-pepsicola-planning-kathmandu-5555,lalpurja,house,Kathmandu,5555,Property Details,7 Crore 80 Lakh,Semi-commercial,South-West,2076,Gravelled,Yes,Unfurnished,"Kathmandu, Pepsicola",7 Crore 80 Lakh,Sale,7.68 Aana,2481.312 square-feet,20 Feet,F 41 Feet,2025 March 7,354.0,Kathmandu,32,1.8km,New Pepsicola Planning | Manohara Planning,800m,3km,300m,2.5km,400m,2km,400m,300m,800m,3.5km,6km,300m,500m,400m,500m,1km,Pepsicola
https://lalpurjanepal.com.np/properties/house-on-sale-at-budhanilkantha-5539,lalpurja,house,Kathmandu,5539,Property Details,2 Crore 65 lakh,Residential,North-West,2025,Soil Stabilized,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",2 Crore 65 lakh,Sale,3 Aana,1800 square-feet,13 Feet,,2025 March 7,583.0,Budhanilkantha,13,2.5km,Karuna Hospital,200m,7km,200m,2.5km,200m,200m,200m,200m,200m,6.7km,6.5km,200m,500m,200m,200m,400m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budanilkantha-5537,lalpurja,house,Kathmandu,5537,Property Details,2 Crore 90 Lakh,Residential,East,2075 B.S,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",2 Crore 90 Lakh,Sale,4.5 Aana,1026 square-feet,13 Feet,F 30 Feet,2025 March 7,554.0,Budhanilkantha,08,1.2km,Mathilo Bhangal,1km,7km,200m,1.5km,500m,800m,800m,800m,800m,6km,6km,800m,800m,200m,800m,1km,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhapasi-tokha-5535,lalpurja,house,Kathmandu,5535,Property Details,3 Crore 25 Lakh,Residential,South-East,2074 BS,Blacktopped,Yes,Unfurnished,"Kathmandu, Tokha",3 Crore 25 Lakh,Sale,4.75 Aana,1197.875 square-feet,13 Feet,,2025 March 6,499.0,Tokha,08,1km,Tokha | Dhapasi,500m,9km,200m,500m,500m,500m,500m,100m,500m,6km,6km,100m,500m,100m,200m,500m,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budanilkantha-5534,lalpurja,house,Kathmandu,5534,Property Details,3 Crore 50 Lakh,Residential,South-East,2079,Paved,Yes,Unfurnished,"Kathmandu, Budhanilkantha",3 Crore 50 Lakh,Sale,6.5 Aana,1197.875 square-feet,13 Feet,,2025 March 6,284.0,Budhanilkantha,02,3km,Rudreshowr Chowk,1km,8km,200m,2km,500m,500m,500m,500m,500m,7km,7km,500m,500m,500m,500m,800m,Budhanilkantha
https://lalpurjanepal.com.np/properties/commercial-property-for-sale-in-bagbazar-5531,lalpurja,house,Kathmandu,5531,Property Details,9 Crore,Semi-commercial,South-East,2053,Blacktopped,Yes,Unfurnished,"Kathmandu, Baghbazzar",9 Crore,Sale,4.75 Aana,1369 square-feet,10 Feet,F 60 Feet,2025 March 6,323.0,Kathmandu,28,,Bagbazar | Ratnapark,500m,6km,200m,2km,500m,500m,500m,500m,500m,6km,7km,200m,500m,500m,1km,1km,Baghbazzar
https://lalpurjanepal.com.np/properties/house-for-sale-in-tengal-nhyokha-asan-5530,lalpurja,house,Kathmandu,5530,Property Details,2 Crore,Residential,East,2075,Blacktopped,Yes,Unfurnished,"Kathmandu, Ason",2 Crore,Sale,0.75 Aana,256.68 square-feet,5 Feet,F 16 Feet,2025 March 6,355.0,Kathmandu,25,3km,Asan | Nhyokha,500m,7km,100m,2km,500m,500m,500m,500m,500m,7km,7km,200m,500m,500m,500m,500m,Ason
https://lalpurjanepal.com.np/properties/house-for-sale-in-nayabazar-5529,lalpurja,house,Kathmandu,5529,Property Details,85 Lakh Per Aana,Residential,South-East,2055,Blacktopped,Yes,Unfurnished,"Kathmandu, Nayabazar",85 Lakh Per Aana,Sale,12.68 Aana,1369 square-feet,10 Feet,F 30 Feet,2025 March 6,184.0,Kathmandu,16,500m,Nayabazar | Balaju Bridge,500m,7km,100m,1km,500m,500m,200m,100m,500m,7km,7km,100m,200m,200m,200m,500m,Nayabazar
https://lalpurjanepal.com.np/properties/commercial-property-for-sale-in-balkhu-5527,lalpurja,house,Kathmandu,5527,Property Details,11 Crore 50 Lakh,Commercial,East,2074,Blacktopped,Yes,Unfurnished,"Kathmandu, Balkhu",11 Crore 50 Lakh,Sale,8 Aana,1369 square-feet,50 Feet,40*70,2025 March 6,284.0,Kathmandu,14,200m,Balkhu Chowk,500m,8km,200m,2km,500m,500m,500m,200m,500m,8km,8km,200m,1km,500m,500m,500m,Balkhu
https://lalpurjanepal.com.np/properties/house-for-sale-in-dillibazar-5525,lalpurja,house,Kathmandu,5525,Property Details,1 Crore 30 Lakh,Commercial,South-East,2030,Blacktopped,Yes,Unfurnished,"Kathmandu, Dillibazar",1 Crore 30 Lakh,Sale,1.82 Aana,513.375 square-feet,13 Feet,F 25 Feet,2025 March 6,636.0,Kathmandu,30,3km,Dillibazar | Maitidevi Temple,1km,4km,200m,1km,200m,200m,500m,200m,500m,4km,5km,200m,1km,500m,500m,500m,Dillibazar
https://lalpurjanepal.com.np/properties/house-for-sale-at-nayabasti-5520,lalpurja,house,Kathmandu,5520,Property Details,2 Crore 30 Lakh,Residential,South,,Blacktopped,Yes,Unfurnished,"Kathmandu, Gokarneshwor",2 Crore 30 Lakh,Sale,2.5 Aana,684.5 square-feet,14.5 Feet,F 30 Feet,2025 March 6,339.0,Gokarneswor,05,4km,Sugamnagar,1km,5km,,3km,500m,500m,500m,500m,500m,3km,2km,,,,,1km,Gokarneshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-kapan-5514,lalpurja,house,Kathmandu,5514,Property Details,1 Crore 10 Lakh,Residential,East,2070,Paved,Yes,Unfurnished,"Kathmandu, Kapan",1 Crore 10 Lakh,Sale,2 Aana,684.5 square-feet,13 Feet,F 28 Feet,2025 March 4,368.0,Budhanilkantha,12,21km,Kapan | Radha Krishna Mandir,1km,5km,,2km,500m,500m,500m,200m,,4km,2km,,,,,,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-in-maligaun-naxal-5508,lalpurja,house,Kathmandu,5508,Property Details,5 Crore,Residential,East,2035,Blacktopped,Yes,Unfurnished,"Kathmandu, Maligaon",5 Crore,Sale,4.56 Aana,855.625 square-feet,13 Feet,F 20 Feet,2025 March 4,567.0,Kathmandu,05,4km,Brihaspati School,500m,4km,200m,1km,200m,500m,500m,500m,200m,4km,4km,500m,500m,500m,500m,500m,Maligaon
https://lalpurjanepal.com.np/properties/commercial-property-for-sale-in-newroad-5507,lalpurja,house,Kathmandu,5507,Property Details,22 Crore,Commercial,East,,Blacktopped,Yes,Unfurnished,"Kathmandu, New Road",22 Crore,Sale,2.75 Aana,924.075 square-feet,18 Feet,F 16 Feet,2025 March 4,335.0,Kathmandu,24,3km,Newroad | Ranjana,500m,7km,200m,2km,500m,500m,500m,500m,500m,7km,7km,200m,500m,500m,1km,1km,New Road
https://lalpurjanepal.com.np/properties/commercial-property-for-sale-at-ratopul-5506,lalpurja,house,Kathmandu,5506,Property Details,12 Crore 50 Lakh,Commercial,North,2078,Blacktopped,Yes,Unfurnished,"Kathmandu, Ratopul",12 Crore 50 Lakh,Sale,7 Aana,1369 square-feet,50 Feet,F 30 Feet,2025 March 4,330.0,Kathmandu,28,1km,Ratopul,500m,2km,100m,2km,500m,500m,500m,100m,200m,2km,4km,100m,500m,200m,500m,500m,Ratopul
https://lalpurjanepal.com.np/properties/house-for-sale-at-kapan-5504,lalpurja,house,Kathmandu,5504,Property Details,3Crore 85Lakh,Commercial,South,2017,Blacktopped,Yes,Full Furnished,"Kathmandu, Kapan",3Crore 85Lakh,Sale,2.85 Aana,975.412 square-feet,13 Feet,,2025 March 3,224.0,Budhanilkanta,12,3km,Kapan | Global Supermarket,1km,6km,5m,3m,1km,1.5km,1km,20m,1km,5km,2km,5m,1km,1km,20m,150m,Kapan
https://lalpurjanepal.com.np/properties/house-for-sale-at-kalanki-shiva-baba-petrol-pump-5502,lalpurja,house,Kathmandu,5502,Property Details,3 Crore,Residential,South-East,2067,Paved,Yes,Unfurnished,"Kathmandu, Kalanki",3 Crore,Sale,4 Aana,895 square-feet,13 Feet,,2025 March 3,359.0,Kathmandu,14,700m,Shiva Baba Petrol Pump,850m,10.5km,500m,1km,,,,300m,500m,9.5km,11km,,,,,2km,Kalanki
https://lalpurjanepal.com.np/properties/house-for-sale-at-tarkeshwar-5487,lalpurja,house,Kathmandu,5487,Property Details,4 Crore 10 Lakh,Commercial,North-East,2058,Blacktopped,Yes,Unfurnished,"Kathmandu, Nepaltar",4 Crore 10 Lakh,Sale,4 Aana,1283.44 square-feet,22 Feet,F 35 Feet,2025 March 1,273.0,Tarkeshwar,11,1km,Nepal Grameen Aadarsha Campus,1km,7km,500m,2km,500m,20m,,5m,1km,6km,6km,,,20m,500m,1km,Nepaltar
https://lalpurjanepal.com.np/properties/commercial-building-for-sale-at-lazimpath-5484,lalpurja,house,Kathmandu,5484,Property Details,1 Crore 50 Lakh,Commercial,South-East,2069,Blacktopped,Yes,,"Kathmandu, Lazimpat",1 Crore 50 Lakh,Sale,3 Paisa,3 paisa,40 Feet,,2025 March 1,708.0,Kathmandu,03,,Lazimpat,1km,6km,,,100m,,,50m,,5km,6km,,,,,2km,Lazimpat
https://lalpurjanepal.com.np/properties/house-for-sale-at-bishalnagar-5481,lalpurja,house,Kathmandu,5481,Property Details,10 Crore 30 Lakh,Residential,East,2065,Paved,Yes,,"Kathmandu, Bishalnagar",10 Crore 30 Lakh,Sale,12 Aana,1197.875 square-feet,12 Feet,,2025 March 1,277.0,Kathmandu,04,,Bishalnagar,,5km,,,500m,,,100m,,3.7km,3.9km,,,,,400m,Bishalnagar
https://lalpurjanepal.com.np/properties/house-for-sale-at-sukedhara-5478,lalpurja,house,Kathmandu,5478,Property Details,1 Crore 45 Lakh,Residential,East,2075,Blacktopped,Yes,,"Kathmandu, Sukedhara",1 Crore 45 Lakh,Sale,2.125 Aana,2 aana,28 Feet,,2025 February 28,956.0,Kathmandu,04,,Sukedhara,500m,4km,,,100m,,,200m,,2.8km,3km,,,,,2.5km,Sukedhara
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-5477,lalpurja,house,Kathmandu,5477,Property Details,3 Crore 25 Lakh,Residential,East,2078,Blacktopped,Yes,Semi Furnished,"Kathmandu, Tokha",3 Crore 25 Lakh,Sale,4.93 Aana,1369 square-feet,20 Feet,F 28 Feet,2025 February 28,747.0,Tokha,03,3km,Grande hospital,200m,7km,200m,1km,50m,500m,,100m,200m,6km,6km,,,100m,,1km,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-at-bhimsengola-5476,lalpurja,house,Kathmandu,5476,Property Details,12 Crore 30 Lakh,Residential,West,2077,Blacktopped,Yes,,"Kathmandu, Bhimsengola",12 Crore 30 Lakh,Sale,9.5 Aana,1369 square-feet,19 Feet,,2025 February 28,356.0,Kathmandu,31,,Bhimsengola,1km,3km,,,100m,,,100m,,2km,5km,,,,,2km,Bhimsengola
https://lalpurjanepal.com.np/properties/house-for-sale-at-hadigaun-5469,lalpurja,house,Kathmandu,5469,Property Details,5 Crore 70 Lakh,Residential,East,2077,Paved,Yes,,"Kathmandu, Hadigaun",5 Crore 70 Lakh,Sale,7.2 Aana,1026.75 square-feet,7 Feet,,2025 February 28,159.0,Kathmandu,05,,Hadigaun,1km,3km,,,100m,,,100m,,2km,4km,,,,,1km,Hadigaun
https://lalpurjanepal.com.np/properties/house-for-sale-at-sukedhara-5465,lalpurja,house,Kathmandu,5465,Property Details,5 Crore 80 Lakh,Residential,South,2074,Blacktopped,Yes,,"Kathmandu, Sukedhara",5 Crore 80 Lakh,Sale,5 Aana,1197.875 square-feet,18 Feet,,2025 February 28,194.0,Kathmandu,04,,Sukedhara,500m,4.2km,,,100m,,,100m,,2.8km,3km,,,,,3km,Sukedhara
https://lalpurjanepal.com.np/properties/house-for-sale-at-samakhusi-5464,lalpurja,house,Kathmandu,5464,Property Details,7 Crore 50 Lakh,Commercial,North-East,2068,Blacktopped,Yes,Semi Furnished,"Kathmandu, Samakhusi",7 Crore 50 Lakh,Sale,8 Aana,1711.25 square-feet,13 Feet,F 60 feet,2025 February 28,273.0,Tokha,10,100m,CT Square Mall,500m,6km,50m,1km,100m,100m,,100m,100m,5km,5km,50m,100m,50m,100m,1km,Samakhusi
https://lalpurjanepal.com.np/properties/commercial-land-for-sale-in-bagbazar-5461,lalpurja,house,Kathmandu,5461,Property Details,1 Crore 50 Lakh Per Aana,Commercial,West,,Blacktopped,Yes,,"Kathmandu, Baghbazzar",1 Crore 50 Lakh Per Aana,Sale,5.75 Aana,5.75 aana,13 Feet,F 35 Feet,2025 February 28,267.0,Kathmandu,28,3km,Padma Kanya,1km,7km,100m,1km,500m,500m,500m,500m,500m,7km,7km,200m,500m,200m,1km,500m,Baghbazzar
https://lalpurjanepal.com.np/properties/house-for-sale-in-mhepi-5459,lalpurja,house,Kathmandu,5459,Property Details,65 Lakh Per Aana,Residential,South,2050,Blacktopped,Yes,Unfurnished,"Kathmandu, Mhepi",65 Lakh Per Aana,Sale,6.75 Aana,1369 square-feet,10 Feet,F 35 Feet,2025 February 28,249.0,Kathmandu,16,500m,Manang Gate,500m,7km,100m,1km,500m,500m,500m,500m,500m,7km,7km,200m,500m,200m,500m,1km,Mhepi
https://lalpurjanepal.com.np/properties/house-for-sale-in-lazimpat-5458,lalpurja,house,Kathmandu,5458,Property Details,85 Lakh Per Aana,Residential,South-West,2054,Blacktopped,Yes,Semi Furnished,"Kathmandu, Lazimpat",85 Lakh Per Aana,Sale,20 Aana,3422.5 square-feet,13 Feet,F 200 Feet,2025 February 28,394.0,Kathmandu,02,2km,Raddison Hotel,1km,7km,200m,1km,1km,500m,500m,500m,1km,7km,7km,200m,200m,200m,500m,500m,Lazimpat
https://lalpurjanepal.com.np/properties/house-for-sale-at-thapagaun-new-baneshwor-5449,lalpurja,house,Kathmandu,5449,Property Details,5 Crore 40 Lakh,Residential,South,2050 BS,Paved,Yes,,"Kathmandu, Thapagaun",5 Crore 40 Lakh,Sale,4.43 Aana,1197.87 square-feet,10 Feet,,2025 February 27,263.0,Kathmandu,10,,Thapagaun,1km,3km,,,100m,,,100m,,3km,6km,,,,,1km,Thapagaun
https://lalpurjanepal.com.np/properties/house-for-sale-at-battisputali-5447,lalpurja,house,Kathmandu,5447,Property Details,5 Crore,Residential,South,2050,Blacktopped,Yes,,"Kathmandu, Battisputali",5 Crore,Sale,5 Aana,1197.875 square-feet,14 Feet,,2025 February 27,376.0,Kathmandu,09,,Battisputali,1km,2km,,,100m,,,100m,,1km,3km,,,,,500m,Battisputali
https://lalpurjanepal.com.np/properties/house-for-sale-at-ratopul-5446,lalpurja,house,Kathmandu,5446,Property Details,3 Crore 90 Lakh,Residential,South-West,,Paved,Yes,,"Kathmandu, Ratopul",3 Crore 90 Lakh,Sale,3 Aana,855.625 square-feet,12 Feet,,2025 February 27,211.0,Kathmandu,30,,Ratopul,1km,2km,,,100m,,,100m,,1.5km,3km,,,,,1km,Ratopul
https://lalpurjanepal.com.np/properties/house-for-sale-at-mid-baneshwor-5436,lalpurja,house,Kathmandu,5436,Property Details,7 Crore 80 Lakh,Residential,West,2041,Paved,Yes,,"Kathmandu, Mid Baneshowr",7 Crore 80 Lakh,Sale,7 Aana,1711.25 square-feet,11 Feet,,2025 February 26,219.0,Kathmandu,31,,Mid Baneshwor,1km,2km,,,100m,,,100m,,2km,6km,,,,,1km,Mid Baneshowr
https://lalpurjanepal.com.np/properties/house-for-sale-at-maligaon-kalopul-5433,lalpurja,house,Kathmandu,5433,Property Details,3 Crore 25 Lakh,Residential,South,2080,Blacktopped,Yes,,"Kathmandu, Maligaon",3 Crore 25 Lakh,Sale,3 Aana,1020 square-feet,20 Feet,,2025 February 26,240.0,Kathmandu,05,,Maligaon,1km,5km,,,100m,,,100m,,4km,4km,,,,,1km,Maligaon
https://lalpurjanepal.com.np/properties/house-for-sale-at-budanilkantha-5432,lalpurja,house,Kathmandu,5432,Property Details,3 Crore 50 Lakh,Residential,South-West,2025,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 50 Lakh,Sale,3.68 Aana,925 square-feet,11 Feet,,2025 February 25,272.0,Budhanilkantha,09,1km,Mandikatar,800m,6km,200m,1.2km,500m,500m,800m,500m,500m,5km,5km,800m,500m,500m,500m,800m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5431,lalpurja,house,Kathmandu,5431,Property Details,5 Crore 50 Lakh,Residential,East,2073,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",5 Crore 50 Lakh,Sale,9 Aana,1711.25 square-feet,20 Feet,,2025 February 25,308.0,Budhanilkantha,06,2km,Budhanilkantha | Chyasundole,1km,7km,200m,1.5km,500m,500m,800m,800m,800m,6km,6km,800m,800m,500m,500m,1km,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5430,lalpurja,house,Kathmandu,5430,Property Details,2 Crore 10 Lakh,Commercial,West,2072,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",2 Crore 10 Lakh,Sale,2.5 Aana,855.625 square-feet,20 Feet,,2025 February 25,574.0,Budhanilkantha,06,2km,Chyasundole,1km,8km,200m,2km,500m,500m,500m,800m,800m,6km,6km,800m,1km,500m,500m,1km,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5429,lalpurja,house,Kathmandu,5429,Property Details,4 Crore 80 Lakh,Residential,South-West,2062,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",4 Crore 80 Lakh,Sale,6.5 Aana,1369 square-feet,13 Feet,,2025 February 25,381.0,Budhanilkantha,10,500m,Mandikatar,500m,4km,100m,800m,200m,200m,500m,100m,500m,3km,3km,300m,500m,100m,500m,800m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5428,lalpurja,house,Kathmandu,5428,Property Details,3 Crore 75 Lakh,Residential,West,2024,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 75 Lakh,Sale,4.13 Aana,1283.43 square-feet,13 Feet,,2025 February 25,298.0,Budhanilkantha,10,2km,Akashedhara,800m,5km,100m,2km,800m,800m,800m,500m,500m,5km,4km,4km,200m,200m,500m,800m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5427,lalpurja,house,Kathmandu,5427,Property Details,4 Crore,Residential,South-West,2070,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",4 Crore,Sale,5.5 Aana,1369 square-feet,13 Feet,,2025 February 25,212.0,Budhanilkantha,10,3km,Baluwakhani,500m,6km,100m,1km,500m,500m,500m,500m,500m,5km,5km,500m,500m,100m,500m,1km,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5426,lalpurja,house,Kathmandu,5426,Property Details,3 Crore,Semi-commercial,West,2079 BS,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",3 Crore,Sale,3.25 Aana,1026.75 square-feet,20 Feet,,2025 February 25,489.0,Budhanilkantha,03,100m,Basundhara Chowk,200m,6km,100m,800m,500m,500m,500m,200m,200m,5km,5km,100m,100m,100m,100m,1km,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-golkhupakha-5416,lalpurja,house,Kathmandu,5416,Property Details,7 Crore,Commercial,West,2067,Blacktopped,Yes,Semi Furnished,"Kathmandu, Thamel",7 Crore,Sale,3.5 Aana,1197.875 square-feet,20 Feet,F 27 Feet,2025 February 25,398.0,Kathamandu,15,1km,Golkhupakha | KFC Restaurant,500m,7km,50m,4km,50m,500m,500m,10m,50m,7km,8km,50m,500m,50m,500m,1km,Thamel
https://lalpurjanepal.com.np/properties/house-for-sale-at-thali-5412,lalpurja,house,Kathmandu,5412,Property Details,70 Lakh,Residential,West,,Paved,Yes,Unfurnished,"Kathmandu, Thali",70 Lakh,Sale,2.5 Aana,684.5 square-feet,13 Feet,F 28 Feet,2025 February 25,396.0,Kageswori Manohara,05,6km,Thali | Nagarpalika Office,1km,8km,,6km,500m,500m,500m,500m,500m,7km,4km,,,,,500m,Thali
https://lalpurjanepal.com.np/properties/house-for-sale-at-jorpati-5407,lalpurja,house,Kathmandu,5407,Property Details,1 Crore 70 Lakh,Commercial,South,,Paved,Yes,Unfurnished,"Kathmandu, Jorpati",1 Crore 70 Lakh,Sale,2 Aana,684.5 square-feet,12 Feet,F 12 Feet,2025 February 24,620.0,Gokarneswor,06,4km,Jorpati | Baral Petrol Pump,500m,7km,600m,4km,500m,500m,500m,500m,500m,5km,2km,,,,,500m,Jorpati
https://lalpurjanepal.com.np/properties/residential-house-on-625-aana-land-for-sale-at-gothatar-5404,lalpurja,house,Kathmandu,5404,Property Details,3 Crore 25 Lakh,Residential,North-West,2006,Paved,Yes,Semi Furnished,"Kathmandu, Gothatar",3 Crore 25 Lakh,Sale,6.25 Aana,1005.29 square-feet,13 Feet,F 27 Feet,2025 February 24,335.0,Kageshwari Manohara,09,2km,Gothatar | Hattidanda,2km,1km,50m,2km,30m,,,250m,,1.5km,2.5km,,,,,600m,Gothatar
https://lalpurjanepal.com.np/properties/flat-system-premium-residential-house-for-sale-at-hattidanda-gothatar-height-5403,lalpurja,house,Kathmandu,5403,Property Details,3 Crore 75 Lakh,Residential,South,2023,Paved,Yes,Semi Furnished,"Kathmandu, Gothatar",3 Crore 75 Lakh,Sale,4.25 Aana,1018 square-feet,13 Feet,F 40 Feet,2025 February 24,241.0,Kageshwari Manohara,09,1.5km,Hattidanda | Akshara School,2km,1km,100m,2km,100m,300m,,200m,,1km,2.5km,,,,,700m,Gothatar
https://lalpurjanepal.com.np/properties/house-forsle-at-samakhusi-5400,lalpurja,house,Kathmandu,5400,Property Details,2 Crore 85 Lakh,Commercial,West,2024,Blacktopped,Yes,,"Kathmandu, Samakhusi",2 Crore 85 Lakh,Sale,2.5 Aana,1026.75 square-feet,20 Feet,F 27 Feet,2025 February 24,744.0,Tokha,01,100m,Samakhusi Chowk,100m,7km,100m,3km,50m,100m,500m,100m,100m,6.5 km,7.5 km,50m,100m,100m,500m,500m,Samakhusi
https://lalpurjanepal.com.np/properties/house-for-sale-on-kirtipur-5394,lalpurja,house,Kathmandu,5394,Property Details,1 Crore 45 Lakh,Residential,East,2025,Gravelled,Yes,Semi Furnished,"Kathmandu, Kirtipur",1 Crore 45 Lakh,Sale,2.45 Aana,684.5 square-feet,13 Feet,F 26 Feet,2025 February 24,597.0,Kirtipur,03,2km,Sasa Twa,500m,10km,300m,4km,500m,400m,500m,500m,600m,10km,500m,300m,600m,200m,300m,400m,Kirtipur
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5379,lalpurja,house,Kathmandu,5379,Property Details,3 Crore 70 Lakh,Residential,East,2025,Gravelled,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",3 Crore 70 Lakh,Sale,4.75 Aana,1197.875 square-feet,13 Feet,,2025 February 22,160.0,Budhanilkantha,11,2km,Budhanilkantha | Karuna Hospital,500m,7km,100m,2km,100m,500m,50m,100m,500m,6km,6km,200m,500m,100m,500m,800m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5367,lalpurja,house,Kathmandu,5367,Property Details,4 Crore 15 Lakh,Residential,West,2024,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",4 Crore 15 Lakh,Sale,4 Aana,1197 square-feet,14 Feet,,2025 February 21,402.0,Budhanilkantha,08,3km,Budanilkantha | Ganesh Chowk,500m,7km,500m,2km,200m,2km,500m,200m,500m,6km,6km,500m,600m,200m,500m,800m,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-5365,lalpurja,house,Kathmandu,5365,Property Details,3 Crore 25 Lakh,Commercial,South-East,2024,Gravelled,Yes,Unfurnished,"Kathmandu, Budhanilkantha",3 Crore 25 Lakh,Sale,4 Aana,1010 square-feet,18 Feet,,2025 February 21,618.0,Budhanilkantha,08,2km,Mathilo Bhangal,1km,7km,500m,2km,800m,800m,800m,800m,800m,6km,6km,1km,1km,500m,500m,1km,Budhanilkantha
https://lalpurjanepal.com.np/properties/residential-house-for-sale-at-chappro-saraswati-nagar-kathmandu-5364,lalpurja,house,Kathmandu,5364,Property Details,2 Crore 90 Lakh,Residential,North-West,2057,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Pepsicola",2 Crore 90 Lakh,Sale,3 Aana,1026.75 square-feet,20 Feet,F 32 Feet | B 30 Feet | L 30 Feet | R 30 Feet,2025 February 21,347.0,Kathmandu,32,2.8km,Chappro | Saraswati Nagar,3.4km,2.7km,300m,2.8km,1.5km,2km,300m,30m,3km,6.5km,6.9km,300m,500m,500m,1km,800m,Pepsicola
