category,title,district,neighborhood,location_raw,total_price,price_per_aana,land_area_aana,build_up_area,floors,facing,road_width_feet,bedrooms,bathrooms,parking_cars,parking_bikes,built_year_ad,house_age,is_under_construction,amenity_count,has_modular_kitchen,has_parquet,has_drainage,has_solar,has_parking,has_garden,is_wide_road,is_commercial_suspect,is_area_estimated,luxury_score,log_price,price_segment,is_incomplete_listing
house,2 houses are on sale sale in Baluwatar,Kathmandu,Baluwatar,"Baluwatar, Kathmandu",70000000.0,13461538.461538462,5.2,6228.95,5.0,West,26.0,9.0,7.0,0.0,0.0,2009.0,16.0,False,3,0,0,1,0,1,1,False,False,True,3,18.064005814299346,Ultra-Luxury,0
house,"House on urgent sale in Hepali height, Golfutar",Kathmandu,Golfutar,"Golfutar, Kathmandu",22000000.0,7333333.333333333,3.0,1796.81,2.5,West,26.0,3.0,4.0,0.0,0.0,2013.0,12.0,False,3,0,0,1,0,0,0,False,False,True,1,16.906553056777135,Budget,0
house,House for sale at Bhangal,Kathmandu,Bhangal,"Bhangal , Kathmandu",19000000.0,6333333.333333333,3.0,1796.81,2.5,East,10.0,6.0,4.0,0.0,0.0,2013.0,12.0,False,15,0,0,1,0,1,0,False,False,True,2,16.759949589762293,Budget,0
house,House on sale at Chunikhel,Kathmandu,Chunikhel,"Chunikhel, Kathmandu",13000000.0,3714285.714285714,3.5,838.51,1.0,East,13.0,2.0,1.0,0.0,0.0,2019.0,6.0,False,11,0,0,1,0,1,0,False,False,True,2,16.380459992348886,Budget,0
house,House for sale at Akashedhara,Kathmandu,Kapan,"Kapan, Kathmandu",20000000.0,4651162.790697674,4.3,2575.43,2.5,North,13.0,5.0,4.0,0.0,0.0,2001.0,24.0,False,15,1,0,1,0,1,1,False,False,True,4,16.811242881518265,Budget,0
house,House for sale at Gongabu,Kathmandu,Gongabu,"Gongabu, Kathmandu",18500000.0,6166666.666666667,3.0,1796.81,2.5,North East,12.0,5.0,4.0,0.0,0.0,2022.0,3.0,False,9,0,0,0,0,1,0,False,False,True,1,16.733281344102608,Budget,0
house,House on sale at Kapan,Kathmandu,Kapan,"Kapan, Kathmandu",12500000.0,4166666.6666666665,3.0,1437.45,2.0,West,6.0,4.0,2.0,0.0,0.0,2018.0,7.0,False,7,0,0,0,0,1,1,False,False,True,2,16.341239282272525,Budget,0
house,"House for sale at Kapan, Bhangal",Kathmandu,Bhangal,"Bhangal , Kathmandu",18000000.0,4500000.0,4.0,1916.6,2.0,West,13.0,4.0,2.0,0.0,0.0,2022.0,3.0,False,0,0,0,0,0,0,0,False,False,True,0,16.705882371415992,Budget,0
house,Bungalow for sale at Chandol,Kathmandu,Chandol,"Chandol, Kathmandu",46000000.0,7301587.301587302,6.3,3773.31,2.5,West,13.0,5.0,3.0,0.0,0.0,2021.0,4.0,False,8,0,0,1,0,0,0,False,False,True,1,17.6441519761925,Ultra-Luxury,0
house,Bungalow on sale at Dhumbarahi ,Kathmandu,Chappal Karkhana,"Chappal Karkhana, Kathmandu",38500000.0,5500000.0,7.0,5869.59,3.5,West,12.0,7.0,4.0,0.0,0.0,2017.0,8.0,False,14,1,0,1,0,1,0,False,False,True,3,17.46616882523204,High-End,0
house,House on sale at Sukedhara,Kathmandu,Sukedhara,"Sukedhara, Kathmandu",45000000.0,7500000.0,6.0,3593.62,2.5,South,12.0,4.0,3.0,0.0,0.0,2020.0,5.0,False,13,1,0,0,0,1,0,False,False,True,2,17.622173069956816,High-End,0
house,House on sale at Greenland Chowk,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",33000000.0,6600000.0,5.0,2994.69,2.5,East,12.0,4.0,4.0,0.0,0.0,2021.0,4.0,False,12,1,0,0,0,1,0,False,False,True,2,17.312018149733785,High-End,0
house,House on sale at Karyabinayak Housing Colony,Lalitpur,Bhaisepati,"Bhaisepati, Lalitpur",28000000.0,8750000.0,3.2,2375.0,2.5,South,24.0,4.0,4.0,0.0,0.0,2015.0,10.0,False,15,1,0,1,0,0,1,False,False,False,3,17.147715103853763,Mid-Range,0
house,House on sale at Gopikrishna,Kathmandu,Jaya Bageshwori,"Jaya Bageshwori, Kathmandu",57500000.0,11500000.0,5.0,4192.56,3.5,North East,23.0,5.0,5.0,0.0,0.0,2014.0,11.0,False,15,1,0,1,0,0,1,False,False,True,3,17.867295523158884,Ultra-Luxury,1
house,House on sale at Sundarbasti,Kathmandu,Bhangal,"Bhangal , Kathmandu",32000000.0,6400000.0,5.0,3593.62,3.0,North East,12.0,5.0,5.0,0.0,0.0,2020.0,5.0,False,15,1,0,0,0,0,1,False,False,True,2,17.281246492014,Mid-Range,0
house,House on sale Sundarbasti,Kathmandu,Bhangal,"Bhangal , Kathmandu",19000000.0,8636363.636363635,2.2,1581.2,3.0,West,10.0,6.0,4.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,0,1,False,False,True,3,16.759949589762293,Budget,0
house,House on sale at Thulo Bharyang ,Kathmandu,Swoyambhu,"Swoyambhu, Kathmandu",24500000.0,7903225.806451613,3.1,1856.71,2.5,West,15.0,5.0,3.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,0,1,False,False,True,3,17.01418371633128,Budget,0
house,"House on sale at Narayanthan, Taulung",Kathmandu,Taulung,"Taulung, Kathmandu",38000000.0,4578313.253012048,8.3,4971.18,2.5,East,12.0,5.0,4.0,0.0,0.0,2022.0,3.0,False,0,0,0,0,0,0,0,False,False,True,0,17.453096744006448,High-End,0
house,House on sale at Kapan,Kathmandu,Kapan,"Kapan, Kathmandu",27500000.0,9166666.666666666,3.0,1796.81,2.5,West,15.0,5.0,4.0,0.0,0.0,2015.0,10.0,False,15,1,0,1,0,0,1,False,False,True,3,17.129696599000436,Mid-Range,0
house,House on sale at Greenland,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",47500000.0,7916666.666666667,6.0,3593.62,2.5,West,13.0,4.0,4.0,0.0,0.0,2002.0,23.0,False,0,0,0,0,0,0,0,False,False,True,0,17.6762402900575,Ultra-Luxury,0
house,House on sale at Grande Housing,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",28000000.0,6829268.292682927,4.1,2455.64,2.5,South,13.0,5.0,3.0,0.0,0.0,2021.0,4.0,False,15,1,0,1,0,0,1,False,False,True,3,17.147715103853763,Mid-Range,0
house,House on sale at Tokha,Kathmandu,Tokha Saraswoti,"Tokha Saraswoti, Kathmandu",13500000.0,3375000.0,4.0,2395.75,2.5,North,12.0,5.0,4.0,0.0,0.0,2021.0,4.0,False,15,1,0,1,0,0,1,False,False,True,3,16.41820031748273,Budget,0
house,Bungalow on sale in Dhapasi height,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",32000000.0,10666666.666666666,3.0,2156.17,3.0,South West,15.0,5.0,6.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,0,0,False,False,True,2,17.281246492014,Mid-Range,0
house,House on sale at Sundarbasti,Kathmandu,Bhangal,"Bhangal , Kathmandu",23800000.0,5950000.0,4.0,2395.75,2.5,North,12.0,4.0,3.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,0,1,False,False,True,3,16.98519618065851,Budget,1
house,"House on sale in Golfutar, Budhanilkantha",Kathmandu,Golfutar,"Golfutar, Kathmandu",34000000.0,8500000.0,4.0,2395.75,2.5,East,10.0,5.0,3.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,0,1,False,False,True,3,17.341871111992198,High-End,0
house,Bungalow for sale at Baluwatar,Kathmandu,Baluwatar,"Baluwatar, Kathmandu",22500000.0,10227272.727272728,2.2,1581.2,3.0,East,12.0,6.0,6.0,0.0,0.0,2016.0,9.0,False,15,1,0,1,0,0,1,False,False,True,3,16.929025911619092,Budget,0
house,"House for sale in Greenland, Grande, Tokha",Kathmandu,Grande Hospital,"Grande Hospital, Kathmandu",32800000.0,8000000.000000001,4.1,2455.64,2.5,South West,10.0,6.0,5.0,0.0,0.0,2021.0,4.0,False,15,1,0,1,0,0,1,False,False,True,3,17.305939103842178,High-End,0
house,House on sale at Sundarbasti,Kathmandu,Bhangal,"Bhangal , Kathmandu",20500000.0,6612903.225806451,3.1,1856.71,2.5,East,12.0,4.0,3.0,0.0,0.0,2021.0,4.0,False,15,1,0,1,0,0,1,False,False,True,3,16.835935492889124,Budget,1
house,Semi commercial house on sale at Bhangal,Kathmandu,Bhangal,"Bhangal , Kathmandu",26500000.0,8548387.096774193,3.1,2228.05,3.0,East,17.0,5.0,4.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,0,1,False,False,True,3,17.0926553286923,Mid-Range,1
house,House on sale at Raniban,Kathmandu,Banasthali,"Banasthali, Kathmandu",29000000.0,5800000.0,5.0,3593.62,3.0,West,20.0,5.0,4.0,0.0,0.0,2021.0,4.0,False,15,1,0,1,0,0,1,False,False,True,3,17.182806422433504,Mid-Range,1
house,House on sale at Sundarbasti,Kathmandu,Mandikatar,"Mandikatar, Kathmandu",27500000.0,6875000.0,4.0,2395.75,2.5,South,12.0,5.0,4.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,0,0,False,False,True,2,17.129696599000436,Mid-Range,1
house,House on sale at Golfutar height,Kathmandu,Golfutar,"Golfutar, Kathmandu",36500000.0,9125000.0,4.0,2395.75,2.5,South,20.0,5.0,5.0,0.0,0.0,1993.0,32.0,False,15,1,0,1,0,0,1,False,False,True,3,17.41282284594998,High-End,0
house,House on sale at Baluwatar,Kathmandu,Baluwatar,"Baluwatar, Kathmandu",50000000.0,6250000.0,8.0,4791.5,2.5,North,13.0,5.0,5.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,0,1,False,False,True,3,17.72753358339242,Ultra-Luxury,1
house,House on sale at Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",65000000.0,4333333.333333333,15.0,10780.88,3.0,North,13.0,5.0,5.0,0.0,0.0,2022.0,3.0,False,15,1,0,0,0,0,1,False,False,True,2,17.989897843244528,Ultra-Luxury,1
house,Bungalow on sale at Narayanthan,Kathmandu,Narayanthan,"Narayanthan , Kathmandu",133000000.0,11083333.333333334,12.0,7187.25,2.5,West,13.0,5.0,5.0,0.0,0.0,2017.0,8.0,False,15,1,0,1,0,0,1,False,False,True,3,18.705859693704824,Ultra-Luxury,1
house,House on sale at Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",45000000.0,7500000.0,6.0,3593.62,2.5,West,12.0,5.0,4.0,0.0,0.0,2018.0,7.0,False,12,1,0,1,0,1,0,False,False,True,3,17.622173069956816,High-End,1
house,House on sale at Kapan Chunikhel,Kathmandu,Chunikhel,"Chunikhel, Kathmandu",23000000.0,7187500.0,3.2,1916.6,2.5,West,13.0,6.0,4.0,0.0,0.0,2022.0,3.0,False,5,0,0,1,0,1,0,False,False,True,2,16.951004817371683,Budget,0
house,House on sale at sundarbasti,Kathmandu,Mandikatar,"Mandikatar, Kathmandu",25000000.0,6250000.0,4.0,2395.75,2.5,South,12.0,6.0,5.0,0.0,0.0,2021.0,4.0,False,6,0,0,1,0,1,1,False,False,True,3,17.034386422832473,Budget,0
house,House on sale at Dhapasi,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",40000000.0,5714285.714285715,7.0,4192.56,2.5,West,13.0,5.0,3.0,0.0,0.0,2017.0,8.0,False,0,0,0,0,0,0,0,False,False,True,0,17.50439003707821,High-End,0
house,House on sale at Icimod Dhapakhel,Lalitpur,Satdobato,"Satdobato, Lalitpur",25000000.0,7142857.142857143,3.5,2096.28,2.5,North,10.0,4.0,3.0,0.0,0.0,2021.0,4.0,False,8,1,0,1,0,1,0,False,False,True,3,17.034386422832473,Budget,1
house,House on sale at Sitapaila,Kathmandu,Sitapaila,"Sitapaila, Kathmandu",55000000.0,11000000.0,5.0,2994.69,2.5,North,24.0,7.0,5.0,0.0,0.0,2015.0,10.0,False,4,0,0,1,0,0,0,False,False,True,1,17.822843761378564,Ultra-Luxury,0
house,House on sale near Grande Hospital,Kathmandu,Tokha Saraswoti,"Tokha Saraswoti, Kathmandu",21500000.0,5375000.0,4.0,2395.75,2.5,West,13.0,5.0,5.0,0.0,0.0,2014.0,11.0,False,15,1,0,1,0,1,1,False,False,True,4,16.88356353960952,Budget,0
house,Residential house on sale at Baniyatar,Kathmandu,Baniyatar,"Baniyatar, Kathmandu",26000000.0,6500000.0,4.0,2395.75,2.5,East,13.0,5.0,4.0,0.0,0.0,2022.0,3.0,False,5,0,0,1,0,1,1,False,False,True,3,17.073607134447293,Mid-Range,1
house,House on sale at Mandikhatar,Kathmandu,Mandikatar,"Mandikatar, Kathmandu",26000000.0,6500000.0,4.0,2395.75,2.5,North East,12.0,5.0,4.0,0.0,0.0,2022.0,3.0,False,5,0,0,1,0,0,1,False,False,True,2,17.073607134447293,Mid-Range,1
house,House on sale at Dhapakhel,Lalitpur,Dhapakhel,"Dhapakhel, Lalitpur",26500000.0,6463414.634146342,4.1,2455.64,2.5,West,12.0,5.0,4.0,0.0,0.0,2022.0,3.0,False,10,0,0,1,0,1,1,False,False,True,3,17.0926553286923,Mid-Range,1
house,House on sale at Dhapasi,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",28000000.0,5384615.384615384,5.2,3114.47,2.5,West,12.0,5.0,4.0,0.0,0.0,2019.0,6.0,False,0,0,0,0,0,0,0,False,False,True,0,17.147715103853763,Mid-Range,1
house,"House on sale at Hepali, Golfutar",Kathmandu,Hepali Height,"Hepali Height, Kathmandu",34500000.0,8414634.146341464,4.1,2455.64,2.5,South,12.0,5.0,6.0,0.0,0.0,2019.0,6.0,False,13,1,0,1,0,1,0,False,False,True,3,17.356469910987094,High-End,0
house,Bungalow on sale at Ganeshchowk,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",32500000.0,6250000.0,5.2,3114.47,2.5,East,15.0,4.0,4.0,0.0,0.0,2015.0,10.0,False,3,0,0,1,0,0,0,False,False,True,1,17.296750678069195,High-End,0
house,House on sale at Golfutar,Kathmandu,Golfutar,"Golfutar, Kathmandu",34500000.0,8625000.0,4.0,2395.75,2.5,South,13.0,6.0,6.0,0.0,0.0,2019.0,6.0,False,13,1,0,1,0,1,0,False,False,True,3,17.356469910987094,High-End,0
house,House on sale at Shankhamul,Kathmandu,Shankhamul,"Shankhamul, Kathmandu",32500000.0,6500000.0,5.0,4192.56,3.5,North East,12.0,6.0,6.0,0.0,0.0,2013.0,12.0,False,4,1,0,1,0,0,0,False,False,True,2,17.296750678069195,High-End,0
house,House on sale at Sano Bharyang,Kathmandu,Banasthali,"Banasthali, Kathmandu",29500000.0,5900000.0,5.0,2994.69,2.5,West,14.0,6.0,6.0,0.0,0.0,2018.0,7.0,False,9,1,0,1,0,1,0,False,False,True,3,17.19990085520835,Mid-Range,0
house,House on sale Tokha,Kathmandu,Tokha Saraswoti,"Tokha Saraswoti, Kathmandu",24500000.0,7000000.0,3.5,2096.28,2.5,East,12.0,4.0,3.0,0.0,0.0,2019.0,6.0,False,3,0,0,0,0,1,0,False,False,True,1,17.01418371633128,Budget,0
house,"House on sale at Mandikhatar, Kapan",Kathmandu,Mandikatar,"Mandikatar, Kathmandu",65000000.0,8125000.0,8.0,6708.1,3.5,West,32.0,5.0,3.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,0,0,False,False,True,1,17.989897843244528,Ultra-Luxury,0
house,House on sale at Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",67500000.0,3924418.604651163,17.2,10301.72,2.5,West,13.0,5.0,6.0,0.0,0.0,2015.0,10.0,False,7,0,0,1,0,1,0,False,False,True,2,18.02763817065757,Ultra-Luxury,0
house,House for sale at Dhapasi,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",21500000.0,7166666.666666667,3.0,1796.81,2.5,South,12.0,5.0,5.0,0.0,0.0,2018.0,7.0,False,14,1,0,1,0,1,1,False,False,True,4,16.88356353960952,Budget,0
house,House on sale at Kapan-Paiyutar,Kathmandu,Paiyuntar,"Paiyuntar, Kathmandu",19000000.0,6333333.333333333,3.0,2156.17,3.0,West,23.0,5.0,5.0,0.0,0.0,2020.0,5.0,False,0,0,0,0,0,0,0,False,False,True,0,16.759949589762293,Budget,0
house,House on sale at Nakhipot,Lalitpur,Nakhipot,"Nakhipot, Lalitpur",55000000.0,4230769.230769231,13.0,7786.19,2.5,South,14.0,6.0,5.0,0.0,0.0,2022.0,3.0,False,0,0,0,0,0,0,0,False,False,True,0,17.822843761378564,Ultra-Luxury,0
house,House on sale at Dhungedhara,Kathmandu,Banasthali,"Banasthali, Kathmandu",49500000.0,8250000.0,6.0,3593.62,2.5,North,13.0,6.0,6.0,0.0,0.0,2022.0,3.0,False,15,1,0,1,0,1,1,False,False,True,4,17.71748324774094,Ultra-Luxury,0
house,House on urgent sale at Chandragiri,Kathmandu,Thankot,"Thankot, Kathmandu",18000000.0,6428571.428571429,2.8,1677.02,2.5,South East,13.0,6.0,4.0,0.0,0.0,2019.0,6.0,False,15,1,0,1,0,1,0,False,False,True,3,16.705882371415992,Budget,0
house,"House for sale in Thankot, Chandragiri",Kathmandu,Thankot,"Thankot, Kathmandu",11500000.0,5227272.727272727,2.2,1317.66,2.5,South,10.0,5.0,3.0,0.0,0.0,2015.0,10.0,False,13,1,0,1,0,1,0,False,False,True,3,16.257857680289998,Budget,0
house,House for sale in Kalanki,Kathmandu,Kalanki,"Kalanki, Kathmandu",13000000.0,5652173.913043479,2.3,1102.04,2.0,South East,13.0,4.0,3.0,0.0,0.0,2019.0,6.0,False,10,0,0,1,0,0,0,False,False,True,1,16.380459992348886,Budget,0
house,House for sale at Thankot,Kathmandu,Thankot,"Thankot, Kathmandu",21000000.0,4200000.0,5.0,3593.62,3.0,East,10.0,5.0,5.0,0.0,0.0,2013.0,12.0,False,7,0,0,1,0,1,0,False,False,True,2,16.860033043306743,Budget,0
house,"House for sale in Matatirtha, Chandragiri",Kathmandu,Thankot,"Thankot, Kathmandu",13500000.0,5869565.217391305,2.3,1377.56,2.5,North,11.0,4.0,3.0,0.0,0.0,2019.0,6.0,False,15,1,0,1,0,1,1,False,False,True,4,16.41820031748273,Budget,0
house,"House for sale in Matatirtha, Chandragiri",Kathmandu,Thankot,"Thankot, Kathmandu",17500000.0,2822580.64516129,6.2,3713.41,2.5,South East,11.0,5.0,4.0,0.0,0.0,2018.0,7.0,False,9,0,0,0,0,1,1,False,False,True,2,16.677711496036597,Budget,0
house,House on sale in Thankot,Kathmandu,Thankot,"Thankot, Kathmandu",12000000.0,4000000.0,3.0,1796.81,2.5,East,13.0,4.0,4.0,0.0,0.0,2016.0,9.0,False,0,0,0,0,0,0,0,False,False,True,0,16.300417291085605,Budget,0
house,House on sale in Thankot,Kathmandu,Thankot,"Thankot, Kathmandu",14000000.0,4375000.0,3.2,1916.6,2.5,West,13.0,4.0,4.0,0.0,0.0,2016.0,9.0,False,10,1,0,1,0,1,1,False,False,True,4,16.454567959008102,Budget,0
house,House on urgent sale at Bansbari,Kathmandu,Bansbari,"Bansbari, Kathmandu",36000000.0,6000000.0,6.0,4312.35,3.0,South,10.0,6.0,6.0,0.0,0.0,2013.0,12.0,False,15,1,0,1,0,1,1,False,False,True,4,17.399029524198163,High-End,0
house,Semi commercial house for sale at Boudha ,Kathmandu,Bouddha,"Bouddha, Kathmandu",80000000.0,11428571.42857143,7.0,6708.1,4.0,North,16.5,7.0,3.0,0.0,0.0,2018.0,7.0,False,12,0,0,1,0,1,1,False,False,True,3,18.197537205138154,Ultra-Luxury,0
house,Bungalow on sale in Sitapaila Colony,Kathmandu,Sitapaila,"Sitapaila, Kathmandu",26500000.0,5888888.888888889,4.5,2695.22,2.5,East,20.0,5.0,4.0,0.0,0.0,2019.0,6.0,False,0,0,0,0,0,0,0,False,False,True,0,17.0926553286923,Mid-Range,0
house,"Semi-Bungalow on sale at Bansbari, Budhanilkantha",Kathmandu,Bansbari,"Bansbari, Kathmandu",37000000.0,6166666.666666667,6.0,3593.62,2.5,South East,15.0,5.0,5.0,0.0,0.0,2019.0,6.0,False,0,0,0,0,0,0,0,False,False,True,0,17.426428497635523,High-End,0
house,"House on sale at Hepali, Golfutar",Kathmandu,Hepali Height,"Hepali Height, Kathmandu",43000000.0,7818181.818181818,5.5,3294.16,2.5,North West,16.0,5.0,3.0,0.0,0.0,2013.0,12.0,False,10,1,0,1,0,1,0,False,False,True,3,17.57671069691365,High-End,0
house,House on sale at Hepali Height,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",22000000.0,7333333.333333333,3.0,1796.81,2.5,South,26.0,3.0,4.0,0.0,0.0,2019.0,6.0,False,9,1,0,1,0,1,0,False,False,True,3,16.906553056777135,Budget,0
house,"Bungalow on sale at Sitapaila, Ramkot",Kathmandu,Ramkot,"Ramkot, Kathmandu",23000000.0,5348837.209302326,4.3,2060.34,2.0,South,15.0,4.0,4.0,0.0,0.0,2016.0,9.0,False,8,1,0,1,0,1,0,False,False,True,3,16.951004817371683,Budget,0
house,Commercial house on sale at Samakhusi,Kathmandu,Samakhusi,"Samakhusi, Kathmandu",52000000.0,5200000.0,10.0,8385.12,3.5,South,20.0,5.0,5.0,0.0,0.0,2014.0,11.0,False,0,0,0,0,0,0,0,False,False,True,0,17.76675429577647,Ultra-Luxury,1
house,Semi-Bungalow on sale at Lainchaur,Kathmandu,Lainchaur,"Lainchaur, Kathmandu",55000000.0,8870967.741935484,6.2,3713.41,2.5,South,15.0,5.0,3.0,0.0,0.0,2018.0,7.0,False,4,0,0,1,0,1,1,False,False,True,3,17.822843761378564,Ultra-Luxury,0
house,Semi-Bungalow on sale at Naxal,Kathmandu,Naxal,"Naxal, Kathmandu",76000000.0,9382716.049382716,8.1,5821.67,3.0,South,15.0,6.0,6.0,0.0,0.0,2009.0,16.0,False,5,0,0,1,0,1,0,False,False,True,2,18.1462439114085,Ultra-Luxury,0
house,Semi-Bungalow on sale at Naxal,Kathmandu,Naxal,"Naxal, Kathmandu",38000000.0,9500000.0,4.0,2395.75,2.5,South,15.0,6.0,5.0,0.0,0.0,2019.0,6.0,False,11,1,0,1,0,1,0,False,False,True,3,17.453096744006448,High-End,0
house,"House on sale at Kalanki, Syuchatar",Kathmandu,Syuchatar,"Syuchatar, Kathmandu",32000000.0,5333333.333333333,6.0,3593.62,2.5,East,13.0,4.0,4.0,0.0,0.0,2019.0,6.0,False,11,1,0,0,0,1,0,False,False,True,2,17.281246492014,Mid-Range,0
house,Bungalow on sale at Dhapasi,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",32000000.0,10666666.666666666,3.0,1796.81,2.5,South,12.0,6.0,4.0,0.0,0.0,2019.0,6.0,False,4,0,0,1,0,1,0,False,False,True,2,17.281246492014,Mid-Range,0
house,"House on sale at Sanepa, Lalitpur",Lalitpur,Sanepa,"Sanepa, Lalitpur",58000000.0,11372549.019607844,5.1,3665.5,3.0,North,15.0,6.0,6.0,0.0,0.0,2017.0,8.0,False,11,1,0,1,0,1,1,False,False,True,4,17.87595358575207,Ultra-Luxury,0
house,House on sale at Dhapasi,Kathmandu,Dhapasi,"Dhapasi, Kathmandu",31000000.0,6078431.37254902,5.1,1796.81,2.5,East,13.0,5.0,4.0,0.0,0.0,2018.0,7.0,False,6,0,0,1,0,1,0,False,False,False,2,17.249497794707484,Mid-Range,1
house,House for sale in Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",23500000.0,7580645.161290322,3.1,1856.71,2.5,East,12.0,6.0,3.0,0.0,0.0,2013.0,12.0,False,13,1,0,1,0,0,1,False,False,True,3,16.97251102166758,Budget,0
house,House on sale at Maitidevi,Kathmandu,Maitidevi,"Maitidevi, Kathmandu",46500000.0,13285714.285714284,3.5,3354.05,4.0,West,20.0,8.0,7.0,0.0,0.0,2013.0,12.0,False,3,0,0,1,0,1,0,False,False,True,2,17.65496289206296,Ultra-Luxury,0
house,House on sale at Samakhusi,Kathmandu,Samakhusi,"Samakhusi, Kathmandu",32000000.0,8000000.0,4.0,2874.9,3.0,South,13.0,6.0,4.0,0.0,0.0,2000.0,25.0,False,15,1,0,1,0,1,1,False,False,True,4,17.281246492014,Mid-Range,0
house,"A new house for sale in Golfutar, Budhanilkantha ",Kathmandu,Golfutar,"Golfutar, Kathmandu",32500000.0,8125000.0,4.0,2874.9,3.0,West,15.0,6.0,5.0,0.0,0.0,2000.0,25.0,False,13,0,0,1,0,1,1,False,False,True,3,17.296750678069195,High-End,0
house,Bungalow for sale at Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",48000000.0,13714285.714285716,3.5,2096.28,2.5,West,12.0,7.0,7.0,0.0,0.0,2022.0,3.0,False,2,0,0,0,0,1,0,False,False,True,1,17.6867115897055,Ultra-Luxury,0
house,"Bungalow on sale Mahadevtar height, Samakhusi",Kathmandu,Samakhusi,"Samakhusi, Kathmandu",25000000.0,7142857.142857143,3.5,2934.79,3.5,East,20.0,6.0,9.0,0.0,0.0,2022.0,3.0,False,3,0,0,0,0,1,0,False,False,True,1,17.034386422832473,Budget,0
house,House for sale at Sukedhara,Kathmandu,Sukedhara,"Sukedhara, Kathmandu",42500000.0,10625000.0,4.0,2395.75,2.5,North,12.0,5.0,4.0,0.0,0.0,2017.0,8.0,False,9,1,0,1,0,1,1,False,False,True,4,17.565014657424058,High-End,0
house,House for sale at Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",67500000.0,5625000.0,12.0,7187.25,2.5,North,12.0,4.0,4.0,0.0,0.0,2017.0,8.0,False,1,0,0,0,0,1,0,False,False,True,1,18.02763817065757,Ultra-Luxury,0
house,Bungalow on sale Budhanilkantha,Kathmandu,Budhanilkantha,"Budhanilkantha, Kathmandu",95000000.0,15833333.333333334,6.0,3593.62,2.5,West,12.0,5.0,7.0,0.0,0.0,2018.0,7.0,False,12,1,0,1,0,1,1,False,False,True,4,18.36938746009113,Ultra-Luxury,0
house,House for sale at Chappalkarkhana,Kathmandu,Chappal Karkhana,"Chappal Karkhana, Kathmandu",32000000.0,10000000.0,3.2,1916.6,2.5,North,12.0,4.0,5.0,0.0,0.0,2022.0,3.0,False,1,0,0,0,0,1,0,False,False,True,1,17.281246492014,Mid-Range,0
house,House for sale at Samakhusi,Kathmandu,Samakhusi,"Samakhusi, Kathmandu",32000000.0,8000000.0,4.0,2395.75,2.5,West,15.0,6.0,5.0,0.0,0.0,2021.0,4.0,False,0,0,0,0,0,0,0,False,False,True,0,17.281246492014,Mid-Range,0
house,"House on sale at Thapathali, Kathmandu",Kathmandu,Thapathali,"Thapathali, Kathmandu",69000000.0,6900000.0,10.0,5989.38,2.5,West,18.0,4.0,4.0,0.0,0.0,2017.0,8.0,False,0,0,0,0,0,0,0,False,False,True,0,18.049617077054286,Ultra-Luxury,0
house,House on sale at Bhaisepati,Lalitpur,Bhaisepati,"Bhaisepati, Lalitpur",28000000.0,6666666.666666666,4.2,2600.0,1.0,North,16.0,2.0,1.0,0.0,0.0,2020.0,5.0,False,13,0,0,1,0,1,0,False,False,False,2,17.147715103853763,Mid-Range,0
house,"House for sale at Kantipur Colony, Nakhipot",Lalitpur,Nakhipot,"Nakhipot, Lalitpur",23000000.0,6969696.96969697,3.3,1976.49,2.5,North,16.0,4.0,3.0,0.0,0.0,2021.0,4.0,False,0,0,0,0,0,0,0,False,False,True,0,16.951004817371683,Budget,0
house,"House for sale at Banasthali, Ranibaan",Kathmandu,Banasthali,"Banasthali, Kathmandu",45000000.0,10000000.0,4.5,4312.35,4.0,North,15.0,7.0,5.0,0.0,0.0,2015.0,10.0,False,2,0,0,0,0,1,0,False,False,True,1,17.622173069956816,High-End,0
